n,design,family,method,alpha,effectX1,effectX2,effectX1X2,rateX1,rateX2,rateX1X2
256,4x3,likert_5_flex,PAR,0.01,0,0,0,0.0094,0.0082,0.0114
256,4x3,likert_5_flex,RNK,0.01,0,0,0,0.0094,0.0076,0.0098
256,4x3,likert_5_flex,ART,0.01,0,0,0,0.4904,0.3998,0.4512
256,4x3,likert_5_flex,INT,0.01,0,0,0,0.0104,0.0082,0.0096
512,4x3,likert_5_flex,PAR,0.05,0,0,0,0.0492,0.047,0.0522
512,4x3,likert_5_flex,RNK,0.05,0,0,0,0.0502,0.0466,0.0546
512,4x3,likert_5_flex,ART,0.05,0,0,0,0.7794,0.6758,0.7844
512,4x3,likert_5_flex,INT,0.05,0,0,0,0.0522,0.0468,0.0498
512,4x3,likert_5_flex,PAR,0.01,0,0,0,0.0096,0.009,0.0112
512,4x3,likert_5_flex,RNK,0.01,0,0,0,0.011,0.0092,0.0104
512,4x3,likert_5_flex,ART,0.01,0,0,0,0.675,0.566,0.6796
512,4x3,likert_5_flex,INT,0.01,0,0,0,0.0106,0.0092,0.0114
32,4x3,likert_7,PAR,0.05,0,0,0,0.046,0.0498,0.0498
32,4x3,likert_7,RNK,0.05,0,0,0,0.0436,0.0494,0.0482
32,4x3,likert_7,ART,0.05,0,0,0,0.0592,0.064,0.0598
32,4x3,likert_7,INT,0.05,0,0,0,0.046,0.05,0.0506
32,4x3,likert_7,PAR,0.01,0,0,0,0.0078,0.0094,0.009
32,4x3,likert_7,RNK,0.01,0,0,0,0.007,0.0088,0.0096
32,4x3,likert_7,ART,0.01,0,0,0,0.014,0.0138,0.012
32,4x3,likert_7,INT,0.01,0,0,0,0.0068,0.009,0.0088
64,4x3,likert_7,PAR,0.05,0,0,0,0.0522,0.0478,0.0558
64,4x3,likert_7,RNK,0.05,0,0,0,0.051,0.046,0.0566
64,4x3,likert_7,ART,0.05,0,0,0,0.083,0.0782,0.0794
64,4x3,likert_7,INT,0.05,0,0,0,0.0506,0.0488,0.0568
64,4x3,likert_7,PAR,0.01,0,0,0,0.0122,0.01,0.013
64,4x3,likert_7,RNK,0.01,0,0,0,0.0104,0.0094,0.013
64,4x3,likert_7,ART,0.01,0,0,0,0.0222,0.0216,0.0174
64,4x3,likert_7,INT,0.01,0,0,0,0.011,0.01,0.0132
128,4x3,likert_7,PAR,0.05,0,0,0,0.055,0.051,0.0598
128,4x3,likert_7,RNK,0.05,0,0,0,0.0538,0.0506,0.0632
128,4x3,likert_7,ART,0.05,0,0,0,0.126,0.1128,0.1026
128,4x3,likert_7,INT,0.05,0,0,0,0.0558,0.051,0.0594
128,4x3,likert_7,PAR,0.01,0,0,0,0.0104,0.009,0.0108
128,4x3,likert_7,RNK,0.01,0,0,0,0.0108,0.0102,0.0108
128,4x3,likert_7,ART,0.01,0,0,0,0.0396,0.0338,0.028
128,4x3,likert_7,INT,0.01,0,0,0,0.0112,0.01,0.011
256,4x3,likert_7,PAR,0.05,0,0,0,0.0484,0.0468,0.0504
256,4x3,likert_7,RNK,0.05,0,0,0,0.0486,0.0472,0.0518
256,4x3,likert_7,ART,0.05,0,0,0,0.2122,0.1796,0.137
256,4x3,likert_7,INT,0.05,0,0,0,0.049,0.0468,0.0512
256,4x3,likert_7,PAR,0.01,0,0,0,0.0104,0.0096,0.0082
256,4x3,likert_7,RNK,0.01,0,0,0,0.0094,0.0104,0.008
256,4x3,likert_7,ART,0.01,0,0,0,0.0876,0.068,0.0422
256,4x3,likert_7,INT,0.01,0,0,0,0.0112,0.0094,0.0084
512,4x3,likert_7,PAR,0.05,0,0,0,0.0474,0.0468,0.049
512,4x3,likert_7,RNK,0.05,0,0,0,0.0464,0.0466,0.0486
512,4x3,likert_7,ART,0.05,0,0,0,0.3532,0.2868,0.266
512,4x3,likert_7,INT,0.05,0,0,0,0.0488,0.0478,0.0492
512,4x3,likert_7,PAR,0.01,0,0,0,0.0082,0.0092,0.0078
512,4x3,likert_7,RNK,0.01,0,0,0,0.0076,0.0084,0.0088
512,4x3,likert_7,ART,0.01,0,0,0,0.2022,0.1512,0.1128
512,4x3,likert_7,INT,0.01,0,0,0,0.0082,0.0088,0.0074
32,4x3,likert_7_flex,PAR,0.05,0,0,0,0.052,0.0474,0.0486
32,4x3,likert_7_flex,RNK,0.05,0,0,0,0.0534,0.0472,0.051
32,4x3,likert_7_flex,ART,0.05,0,0,0,0.123,0.117,0.0968
32,4x3,likert_7_flex,INT,0.05,0,0,0,0.0532,0.0482,0.0488
32,4x3,likert_7_flex,PAR,0.01,0,0,0,0.0092,0.0084,0.0098
32,4x3,likert_7_flex,RNK,0.01,0,0,0,0.0108,0.0098,0.01
32,4x3,likert_7_flex,ART,0.01,0,0,0,0.0484,0.0374,0.0316
32,4x3,likert_7_flex,INT,0.01,0,0,0,0.0096,0.0098,0.0102
64,4x3,likert_7_flex,PAR,0.05,0,0,0,0.0508,0.0504,0.0488
64,4x3,likert_7_flex,RNK,0.05,0,0,0,0.0534,0.052,0.0504
64,4x3,likert_7_flex,ART,0.05,0,0,0,0.1978,0.164,0.1512
64,4x3,likert_7_flex,INT,0.05,0,0,0,0.0496,0.0504,0.0514
64,4x3,likert_7_flex,PAR,0.01,0,0,0,0.011,0.0104,0.0094
64,4x3,likert_7_flex,RNK,0.01,0,0,0,0.0084,0.0126,0.0084
64,4x3,likert_7_flex,ART,0.01,0,0,0,0.0974,0.0738,0.056
64,4x3,likert_7_flex,INT,0.01,0,0,0,0.0096,0.0128,0.0084
128,4x3,likert_7_flex,PAR,0.05,0,0,0,0.0514,0.051,0.0548
128,4x3,likert_7_flex,RNK,0.05,0,0,0,0.053,0.048,0.051
128,4x3,likert_7_flex,ART,0.05,0,0,0,0.3168,0.2668,0.2486
128,4x3,likert_7_flex,INT,0.05,0,0,0,0.0526,0.0492,0.0518
128,4x3,likert_7_flex,PAR,0.01,0,0,0,0.0112,0.009,0.0114
128,4x3,likert_7_flex,RNK,0.01,0,0,0,0.012,0.01,0.0102
128,4x3,likert_7_flex,ART,0.01,0,0,0,0.1832,0.1512,0.1204
128,4x3,likert_7_flex,INT,0.01,0,0,0,0.0112,0.011,0.011
256,4x3,likert_7_flex,PAR,0.05,0,0,0,0.06,0.0492,0.048
256,4x3,likert_7_flex,RNK,0.05,0,0,0,0.0594,0.0534,0.0508
256,4x3,likert_7_flex,ART,0.05,0,0,0,0.4822,0.3986,0.4132
256,4x3,likert_7_flex,INT,0.05,0,0,0,0.0584,0.0538,0.0524
256,4x3,likert_7_flex,PAR,0.01,0,0,0,0.0112,0.0102,0.0094
256,4x3,likert_7_flex,RNK,0.01,0,0,0,0.0116,0.0114,0.011
256,4x3,likert_7_flex,ART,0.01,0,0,0,0.3288,0.2698,0.2612
256,4x3,likert_7_flex,INT,0.01,0,0,0,0.012,0.0104,0.0102
512,4x3,likert_7_flex,PAR,0.05,0,0,0,0.05,0.0484,0.0502
512,4x3,likert_7_flex,RNK,0.05,0,0,0,0.0508,0.0464,0.0484
512,4x3,likert_7_flex,ART,0.05,0,0,0,0.665,0.5312,0.6118
512,4x3,likert_7_flex,INT,0.05,0,0,0,0.0494,0.0448,0.0486
512,4x3,likert_7_flex,PAR,0.01,0,0,0,0.009,0.0098,0.0102
512,4x3,likert_7_flex,RNK,0.01,0,0,0,0.01,0.0084,0.0116
512,4x3,likert_7_flex,ART,0.01,0,0,0,0.533,0.4068,0.4582
512,4x3,likert_7_flex,INT,0.01,0,0,0,0.0092,0.008,0.0108
32,4x3,likert_11,PAR,0.05,0,0,0,0.056,0.0548,0.0478
32,4x3,likert_11,RNK,0.05,0,0,0,0.0558,0.0552,0.046
32,4x3,likert_11,ART,0.05,0,0,0,0.0612,0.0604,0.0516
32,4x3,likert_11,INT,0.05,0,0,0,0.056,0.054,0.0482
32,4x3,likert_11,PAR,0.01,0,0,0,0.0122,0.0118,0.0088
32,4x3,likert_11,RNK,0.01,0,0,0,0.0112,0.0128,0.0086
32,4x3,likert_11,ART,0.01,0,0,0,0.0146,0.0128,0.0108
32,4x3,likert_11,INT,0.01,0,0,0,0.0128,0.011,0.0104
64,4x3,likert_11,PAR,0.05,0,0,0,0.0524,0.0482,0.049
64,4x3,likert_11,RNK,0.05,0,0,0,0.0524,0.0478,0.054
64,4x3,likert_11,ART,0.05,0,0,0,0.0646,0.0606,0.0622
64,4x3,likert_11,INT,0.05,0,0,0,0.0528,0.0498,0.0486
64,4x3,likert_11,PAR,0.01,0,0,0,0.0092,0.0094,0.009
64,4x3,likert_11,RNK,0.01,0,0,0,0.0096,0.0096,0.0102
64,4x3,likert_11,ART,0.01,0,0,0,0.0142,0.0142,0.0128
64,4x3,likert_11,INT,0.01,0,0,0,0.0092,0.009,0.0078
128,4x3,likert_11,PAR,0.05,0,0,0,0.049,0.0504,0.0524
128,4x3,likert_11,RNK,0.05,0,0,0,0.0514,0.053,0.0516
128,4x3,likert_11,ART,0.05,0,0,0,0.0772,0.0822,0.0688
128,4x3,likert_11,INT,0.05,0,0,0,0.049,0.0512,0.0514
128,4x3,likert_11,PAR,0.01,0,0,0,0.01,0.0108,0.0098
128,4x3,likert_11,RNK,0.01,0,0,0,0.0092,0.0114,0.0094
128,4x3,likert_11,ART,0.01,0,0,0,0.0226,0.021,0.0142
128,4x3,likert_11,INT,0.01,0,0,0,0.01,0.0114,0.0092
256,4x3,likert_11,PAR,0.05,0,0,0,0.0532,0.0484,0.0462
256,4x3,likert_11,RNK,0.05,0,0,0,0.056,0.0498,0.0498
256,4x3,likert_11,ART,0.05,0,0,0,0.1072,0.0982,0.0814
256,4x3,likert_11,INT,0.05,0,0,0,0.0518,0.0504,0.0474
256,4x3,likert_11,PAR,0.01,0,0,0,0.011,0.0104,0.0102
256,4x3,likert_11,RNK,0.01,0,0,0,0.011,0.0104,0.0092
256,4x3,likert_11,ART,0.01,0,0,0,0.032,0.0306,0.0188
256,4x3,likert_11,INT,0.01,0,0,0,0.0106,0.0102,0.01
512,4x3,likert_11,PAR,0.05,0,0,0,0.0538,0.0522,0.0464
512,4x3,likert_11,RNK,0.05,0,0,0,0.0534,0.05,0.046
512,4x3,likert_11,ART,0.05,0,0,0,0.1772,0.1506,0.12
512,4x3,likert_11,INT,0.05,0,0,0,0.0532,0.0528,0.048
512,4x3,likert_11,PAR,0.01,0,0,0,0.0114,0.0092,0.0094
512,4x3,likert_11,RNK,0.01,0,0,0,0.0112,0.009,0.0098
512,4x3,likert_11,ART,0.01,0,0,0,0.0668,0.0568,0.0338
512,4x3,likert_11,INT,0.01,0,0,0,0.0106,0.009,0.01
32,4x3,likert_11_flex,PAR,0.05,0,0,0,0.0584,0.0428,0.045
32,4x3,likert_11_flex,RNK,0.05,0,0,0,0.0536,0.0468,0.0484
32,4x3,likert_11_flex,ART,0.05,0,0,0,0.0844,0.072,0.0686
32,4x3,likert_11_flex,INT,0.05,0,0,0,0.0572,0.0408,0.0452
32,4x3,likert_11_flex,PAR,0.01,0,0,0,0.0118,0.0098,0.0116
32,4x3,likert_11_flex,RNK,0.01,0,0,0,0.0108,0.0088,0.0102
32,4x3,likert_11_flex,ART,0.01,0,0,0,0.0222,0.018,0.0148
32,4x3,likert_11_flex,INT,0.01,0,0,0,0.0118,0.0096,0.0118
64,4x3,likert_11_flex,PAR,0.05,0,0,0,0.0476,0.0552,0.0468
64,4x3,likert_11_flex,RNK,0.05,0,0,0,0.0472,0.0508,0.0492
64,4x3,likert_11_flex,ART,0.05,0,0,0,0.111,0.0974,0.0844
64,4x3,likert_11_flex,INT,0.05,0,0,0,0.0466,0.0518,0.0456
64,4x3,likert_11_flex,PAR,0.01,0,0,0,0.0092,0.012,0.0094
64,4x3,likert_11_flex,RNK,0.01,0,0,0,0.0094,0.0092,0.0092
64,4x3,likert_11_flex,ART,0.01,0,0,0,0.0382,0.032,0.0232
64,4x3,likert_11_flex,INT,0.01,0,0,0,0.0098,0.0104,0.0094
128,4x3,likert_11_flex,PAR,0.05,0,0,0,0.0498,0.0422,0.0466
128,4x3,likert_11_flex,RNK,0.05,0,0,0,0.0516,0.0402,0.0464
128,4x3,likert_11_flex,ART,0.05,0,0,0,0.1812,0.1502,0.1188
128,4x3,likert_11_flex,INT,0.05,0,0,0,0.0524,0.0434,0.0452
128,4x3,likert_11_flex,PAR,0.01,0,0,0,0.0102,0.0074,0.008
128,4x3,likert_11_flex,RNK,0.01,0,0,0,0.0082,0.007,0.01
128,4x3,likert_11_flex,ART,0.01,0,0,0,0.0762,0.0584,0.04
128,4x3,likert_11_flex,INT,0.01,0,0,0,0.0088,0.0072,0.0094
256,4x3,likert_11_flex,PAR,0.05,0,0,0,0.0452,0.0534,0.0434
256,4x3,likert_11_flex,RNK,0.05,0,0,0,0.0472,0.0546,0.0422
256,4x3,likert_11_flex,ART,0.05,0,0,0,0.2856,0.2384,0.2024
256,4x3,likert_11_flex,INT,0.05,0,0,0,0.049,0.0514,0.0398
256,4x3,likert_11_flex,PAR,0.01,0,0,0,0.0098,0.0102,0.0056
256,4x3,likert_11_flex,RNK,0.01,0,0,0,0.0092,0.0084,0.0058
256,4x3,likert_11_flex,ART,0.01,0,0,0,0.1578,0.1234,0.0906
256,4x3,likert_11_flex,INT,0.01,0,0,0,0.0078,0.0092,0.0062
512,4x3,likert_11_flex,PAR,0.05,0,0,0,0.0526,0.052,0.047
512,4x3,likert_11_flex,RNK,0.05,0,0,0,0.0534,0.0532,0.051
512,4x3,likert_11_flex,ART,0.05,0,0,0,0.4458,0.3716,0.363
512,4x3,likert_11_flex,INT,0.05,0,0,0,0.0544,0.054,0.0492
512,4x3,likert_11_flex,PAR,0.01,0,0,0,0.0114,0.0092,0.0112
512,4x3,likert_11_flex,RNK,0.01,0,0,0,0.0128,0.0098,0.0122
512,4x3,likert_11_flex,ART,0.01,0,0,0,0.3002,0.2322,0.2088
512,4x3,likert_11_flex,INT,0.01,0,0,0,0.0126,0.01,0.0116
