n,design,family,effectX1,effectX2,effectX1X2,parX1,parX2,parX1X2,rnkX1,rnkX2,rnkX1X2,artX1,artX2,artX1X2,intX1,intX2,intX1X2,grtX1,grtX2,grtX1X2
20,2x3,norm,2.0792,2.8838,0,1.0772,1.4918,0.1949,1.0557,1.4845,0.2865,1.165,1.2382,0.1586,1.0126,1.3385,0.1813,1.0772,1.4918,0.1949
20,2x3,norm,1.9587,-3.5351,0,1.1813,1.4102,0.08,1.1632,1.3905,0.1102,1.2458,1.4798,0.0861,1.0914,1.3036,0.0689,1.1813,1.4102,0.08
20,2x3,norm,3.7508,-0.7457,0,1.6087,0.2805,0.1201,1.592,0.2642,0.1085,1.5894,0.256,0.1233,1.3012,0.2707,0.1508,1.6087,0.2805,0.1201
20,2x3,norm,2.9217,-2.0597,0,1.3608,0.9384,0.1056,1.4095,0.8907,0.0625,1.4026,0.9919,0.1182,1.295,0.9043,0.0473,1.3608,0.9384,0.1056
20,2x3,norm,-2.9692,-2.2647,0,1.6215,1.1064,0.0609,1.7442,1.0901,0.0849,1.5642,1.134,0.0715,1.5029,1.0536,0.0797,1.6215,1.1064,0.0609
20,2x3,norm,-3.2788,-3.0803,0,1.4883,1.4161,0.1301,1.5029,1.3872,0.2621,1.5432,1.3217,0.1523,1.3441,1.2697,0.1214,1.4883,1.4161,0.1301
20,2x3,norm,1.5909,3.1412,0,0.7472,1.2099,0.0075,0.7104,1.2299,0.1189,0.7583,1.2484,0.0281,0.7321,1.1749,0.0219,0.7472,1.2099,0.0075
20,2x3,norm,2.0784,-2.4422,0,0.7464,0.9123,0.1337,0.7423,0.9432,0.218,0.7677,0.9255,0.1423,0.7408,0.9031,0.1724,0.7464,0.9123,0.1337
20,2x3,norm,3.0389,3.595,0,1.6465,1.5759,0.1783,1.7157,1.623,0.3298,1.5795,1.5885,0.2022,1.4835,1.4275,0.1075,1.6465,1.5759,0.1783
20,2x3,norm,-2.663,0.144,0,1.4288,0.0377,0.0948,1.5279,0.0497,0.0733,1.5142,0.0432,0.0692,1.2421,0.0136,0.0692,1.4288,0.0377,0.0948
20,2x3,norm,0.0755,-1.0652,0,0.1291,0.4689,0.1112,0.1224,0.4771,0.1184,0.1159,0.4903,0.0873,0.1467,0.4653,0.1179,0.1291,0.4689,0.1112
20,2x3,norm,-0.519,3.6833,0,0.2448,1.4971,0.1255,0.2443,1.3288,0.0417,0.2586,1.3227,0.0872,0.2438,1.2001,0.1062,0.2448,1.4971,0.1255
20,2x3,norm,-1.9889,-0.9343,0,0.9309,0.393,0.1082,0.9588,0.3432,0.0811,0.9816,0.3959,0.095,0.9299,0.4011,0.1156,0.9309,0.393,0.1082
20,2x3,norm,-0.3016,1.8637,0,0.029,0.8259,0.031,0.0058,0.895,0.0238,0.0159,0.8901,0.0306,0.0167,0.8411,0.0204,0.029,0.8259,0.031
20,2x3,norm,3.839,0.8756,0,1.8074,0.5108,0.0966,1.8452,0.4873,0.1009,1.6926,0.481,0.109,1.4636,0.5113,0.0722,1.8074,0.5108,0.0966
20,2x3,norm,-2.7626,2.6589,0,1.2592,0.9668,0.2604,1.2895,0.8802,0.2023,1.3592,0.9897,0.2466,1.2219,0.9219,0.2426,1.2592,0.9668,0.2604
20,2x3,norm,-1.3695,0.2864,0,0.5887,0.0888,0.0556,0.5647,0.0909,0.0438,0.5744,0.1028,0.0547,0.5711,0.0892,0.0472,0.5887,0.0888,0.0556
20,2x3,norm,1.9702,0.0131,0,0.9214,0.1631,0.1887,0.9688,0.1709,0.1854,0.9714,0.15,0.178,0.8967,0.1646,0.1949,0.9214,0.1631,0.1887
20,2x3,norm,-2.21,2.2328,0,0.9285,0.9377,0.1109,0.9229,0.8998,0.1474,0.9178,0.9868,0.1008,0.8715,0.91,0.0758,0.9285,0.9377,0.1109
20,2x3,norm,1.8996,2.09,0,1.0514,0.8208,0.2115,1.0816,0.7752,0.1762,1.1344,0.8386,0.2046,1.0443,0.798,0.1969,1.0514,0.8208,0.2115
20,2x3,norm,-2.963,2.6502,0,1.6028,1.0458,0.0991,1.6106,1.0158,0.0476,1.5258,1.102,0.092,1.4582,1.0374,0.1167,1.6028,1.0458,0.0991
20,2x3,norm,0.0687,3.2447,0,0.0185,1.1564,0.052,0.0277,1.1883,0.0734,0.0347,1.1947,0.022,0.0052,1.0327,0.0544,0.0185,1.1564,0.052
20,2x3,norm,-3.7697,-2.5685,0,1.7121,1.3257,0.0874,1.6797,1.2061,0.0778,1.6615,1.2259,0.1185,1.5063,1.168,0.1229,1.7121,1.3257,0.0874
20,2x3,norm,-2.487,-3.8802,0,1.2762,1.7278,0.0679,1.2521,1.6869,0.1557,1.3657,1.7441,0.0833,1.1988,1.5687,0.0451,1.2762,1.7278,0.0679
20,2x3,norm,-1.2901,2.7149,0,0.6467,1.2652,0.1789,0.6613,1.2478,0.252,0.6564,1.1661,0.2168,0.6449,1.1469,0.1704,0.6467,1.2652,0.1789
20,2x3,norm,-2.8131,0.8898,0,1.1991,0.4057,0.0443,1.2697,0.4235,0.0404,1.3059,0.4259,0.0514,1.1181,0.3972,0.0523,1.1991,0.4057,0.0443
20,2x3,norm,2.2629,-2.5516,0,1.1174,0.9931,0.07,1.1242,0.9416,0.0407,1.1814,0.9778,0.0529,1.0803,0.9521,0.0688,1.1174,0.9931,0.07
20,2x3,norm,-2.4272,2.9686,0,1.4713,1.2909,0.2256,1.4636,1.2601,0.2131,1.4565,1.3645,0.2303,1.3355,1.2076,0.0988,1.4713,1.2909,0.2256
20,2x3,norm,-0.6213,-3.4053,0,0.1917,1.6597,0.161,0.1448,1.4204,0.1532,0.1921,1.3965,0.1714,0.1888,1.2558,0.189,0.1917,1.6597,0.161
20,2x3,norm,2.6348,-0.6624,0,1.2756,0.2642,0.1837,1.3203,0.2638,0.1878,1.3165,0.2524,0.1306,1.1483,0.2871,0.1894,1.2756,0.2642,0.1837
20,2x3,norm,1.987,-3.8133,0,1.1724,1.6784,0.0834,1.1539,1.6224,0.15,1.2975,1.57,0.099,1.1154,1.5253,0.1327,1.1724,1.6784,0.0834
20,2x3,norm,3.5183,-0.0492,0,1.4629,0.1487,0.1468,1.4768,0.1257,0.1463,1.5022,0.1316,0.1319,1.221,0.1425,0.1141,1.4629,0.1487,0.1468
20,2x3,norm,0.7918,-3.9633,0,0.4877,1.9631,0.0273,0.4734,2.139,0.1247,0.497,2.1172,0.0618,0.4622,1.7621,0.0264,0.4877,1.9631,0.0273
20,2x3,norm,2.4499,-1.9255,0,1.3799,0.7827,0.0779,1.407,0.7353,0.0516,1.3454,0.8202,0.0714,1.2842,0.7711,0.0839,1.3799,0.7827,0.0779
20,2x3,norm,2.6947,0.2398,0,1.3114,0.0806,0.1344,1.3221,0.0652,0.1055,1.3149,0.0682,0.1201,1.1423,0.0933,0.1544,1.3114,0.0806,0.1344
20,2x3,norm,2.3504,-0.1072,0,1.6284,0.1089,0.1173,1.5422,0.1156,0.1157,1.5656,0.1326,0.0935,1.2548,0.1362,0.0927,1.6284,0.1089,0.1173
20,2x3,norm,-1.9703,1.8116,0,1.024,0.6502,0.1047,1.0563,0.6268,0.0877,1.0808,0.6499,0.1172,0.9947,0.6432,0.0953,1.024,0.6502,0.1047
20,2x3,norm,-3.327,0.1019,0,1.9198,0.1473,0.1102,1.7004,0.158,0.1457,1.6495,0.1642,0.1449,1.3356,0.1639,0.1432,1.9198,0.1473,0.1102
20,2x3,norm,0.7662,-2.2573,0,0.3703,0.8677,0.0179,0.3521,0.8586,0.0519,0.348,0.8519,0.0149,0.3639,0.8467,0.0311,0.3703,0.8677,0.0179
20,2x3,norm,-1.6875,-2.405,0,0.8746,1.2032,0.0532,0.8612,1.2143,0.0128,0.9291,1.2453,0.0366,0.8817,1.1941,0.1002,0.8746,1.2032,0.0532
20,2x3,norm,1.0855,3.1955,0,0.6459,1.2844,0.1682,0.5953,1.3254,0.1488,0.6668,1.3525,0.1554,0.6136,1.2657,0.1243,0.6459,1.2844,0.1682
20,2x3,norm,3.6496,-3.1391,0,1.7058,1.2263,0.003,1.6889,1.1558,0.086,1.6152,1.2326,0.0281,1.5112,1.1386,0.066,1.7058,1.2263,0.003
20,2x3,norm,1.497,-3.6167,0,0.774,1.7318,0.0042,0.7459,1.6765,0.1838,0.8037,1.4573,0.0351,0.7291,1.4692,0.0756,0.774,1.7318,0.0042
20,2x3,norm,-0.1216,0.9226,0,0.0552,0.3604,0.0651,0.0341,0.3829,0.0912,0.0159,0.3799,0.0864,0.0578,0.3659,0.0778,0.0552,0.3604,0.0651
20,2x3,norm,-2.096,1.7238,0,0.9275,0.6048,0.1086,1.0126,0.6417,0.1367,0.9998,0.6438,0.081,0.9301,0.5972,0.1529,0.9275,0.6048,0.1086
20,2x3,norm,1.9853,-1.8019,0,0.8844,0.6931,0.093,0.928,0.722,0.116,0.9681,0.7143,0.0735,0.8996,0.7192,0.0696,0.8844,0.6931,0.093
20,2x3,norm,2.7834,-0.0677,0,1.6194,0.1553,0.1538,1.6305,0.1148,0.1651,1.5868,0.1339,0.1722,1.3131,0.166,0.1775,1.6194,0.1553,0.1538
20,2x3,norm,2.0711,-1.6856,0,1.021,0.7023,0.0846,1.0402,0.679,0.1012,1.0518,0.6917,0.0882,1.006,0.6931,0.1281,1.021,0.7023,0.0846
20,2x3,norm,-3.7699,1.2245,0,1.6209,0.5272,0.0619,1.6451,0.5169,0.0342,1.642,0.5006,0.042,1.3438,0.4896,0.0597,1.6209,0.5272,0.0619
20,2x3,norm,-3.2486,-0.308,0,1.4909,0.0904,0.1696,1.4954,0.1025,0.1615,1.5078,0.0933,0.1582,1.2383,0.0794,0.1993,1.4909,0.0904,0.1696
20,2x3,norm,3.2731,-3.6535,0,1.689,1.3765,0.081,1.681,1.3205,0.1035,1.5958,1.4512,0.0894,1.4918,1.2658,0.0494,1.689,1.3765,0.081
20,2x3,norm,1.8489,3.3598,0,0.9127,1.2187,0.1608,0.8763,1.172,0.1255,0.9595,1.1949,0.1789,0.8957,1.1879,0.1671,0.9127,1.2187,0.1608
20,2x3,norm,-3.7239,0.6519,0,2.0212,0.3893,0.1128,1.7378,0.3743,0.0929,1.6881,0.3753,0.0865,1.3666,0.3583,0.0271,2.0212,0.3893,0.1128
20,2x3,norm,2.7267,-1.5112,0,1.4317,0.5666,0.1546,1.5659,0.6297,0.1528,1.4926,0.61,0.1359,1.2928,0.5458,0.1575,1.4317,0.5666,0.1546
20,2x3,norm,-2.3555,-1.2027,0,0.8847,0.4022,0.0763,0.9311,0.4146,0.0627,0.9387,0.4057,0.1037,0.8759,0.4034,0.0654,0.8847,0.4022,0.0763
20,2x3,norm,0.1815,2.666,0,0.109,1.1801,0.0801,0.1021,1.1769,0.0721,0.0855,1.1797,0.0763,0.1303,1.0719,0.0605,0.109,1.1801,0.0801
20,2x3,norm,-0.208,0.3373,0,0.2666,0.3648,0.1543,0.3057,0.3573,0.1317,0.2838,0.3361,0.1527,0.2604,0.3775,0.1373,0.2666,0.3648,0.1543
20,2x3,norm,-2.9295,0.4909,0,1.1897,0.1635,0.1845,1.2837,0.1612,0.1964,1.2671,0.1727,0.2057,1.104,0.1451,0.1768,1.1897,0.1635,0.1845
20,2x3,norm,-1.6505,0.377,0,0.7064,0.1499,0.0943,0.7205,0.1273,0.0367,0.7609,0.1638,0.135,0.6959,0.1401,0.0698,0.7064,0.1499,0.0943
20,2x4,norm,2.3549,-3.363,0,3.1931,1.9075,0.0895,3.0071,1.8424,0.2793,3.1829,1.7097,0.1097,2.7114,1.7417,0.0899,3.1931,1.9075,0.0895
20,2x4,norm,-1.6914,1.2618,0,1.3529,0.7243,0.2699,1.2553,0.7183,0.2563,1.3626,0.7274,0.2762,1.3363,0.7256,0.2744,1.3529,0.7243,0.2699
20,2x4,norm,1.2163,-0.0412,0,0.865,0.1515,0.0353,0.8869,0.1562,0.0546,0.8909,0.1611,0.0371,0.8556,0.1489,0.0405,0.865,0.1515,0.0353
20,2x4,norm,-3.7009,1.5989,0,3.8903,0.9596,0.2291,4.1227,0.9433,0.274,3.2299,0.9469,0.2692,3.2299,0.9377,0.2809,3.8903,0.9596,0.2291
20,2x4,norm,-0.0482,-0.9068,0,0.3291,0.3274,0.2069,0.2778,0.3241,0.1771,0.2714,0.3138,0.1831,0.3223,0.337,0.2027,0.3291,0.3274,0.2069
20,2x4,norm,-3.2605,-2.4002,0,2.4132,0.9796,0.0894,2.4226,0.946,0.1025,2.4071,0.9215,0.1292,2.0751,0.9069,0.1457,2.4132,0.9796,0.0894
20,2x4,norm,-2.7854,0.3302,0,2.7033,0.2494,0.2515,2.9148,0.2582,0.2711,2.7601,0.2462,0.271,2.3854,0.2756,0.277,2.7033,0.2494,0.2515
20,2x4,norm,2.4785,-2.8543,0,2.5981,1.2606,0.0694,2.732,1.2571,0.0625,2.7757,1.2754,0.0466,2.5275,1.2459,0.102,2.5981,1.2606,0.0694
20,2x4,norm,3.8992,0.8071,0,3.4039,0.411,0.1168,2.8087,0.3824,0.0986,2.7843,0.3863,0.1284,2.2213,0.3904,0.1224,3.4039,0.411,0.1168
20,2x4,norm,-3.7401,0.0392,0,3.1424,0.2528,0.0821,2.829,0.2811,0.1214,2.7838,0.2514,0.0683,2.2805,0.2104,0.0585,3.1424,0.2528,0.0821
20,2x4,norm,-1.5239,2.507,0,0.7611,1.2378,0.1469,0.7531,1.1695,0.0822,0.8321,1.2736,0.1542,0.7406,1.1789,0.112,0.7611,1.2378,0.1469
20,2x4,norm,1.7616,2.7875,0,1.4847,1.0933,0.1601,1.6726,1.0527,0.2142,1.7362,1.0781,0.1763,1.4651,1.0405,0.1316,1.4847,1.0933,0.1601
20,2x4,norm,1.6018,1.131,0,1.7493,0.5259,0.1893,1.7964,0.5066,0.2035,1.8224,0.4896,0.2093,1.7177,0.509,0.1623,1.7493,0.5259,0.1893
20,2x4,norm,2.3011,3.2564,0,1.9564,1.5829,0.26,2.0221,1.5254,0.267,2.1792,1.6409,0.2376,1.857,1.4391,0.1565,1.9564,1.5829,0.26
20,2x4,norm,-0.539,-3.6053,0,0.579,1.8938,0.1458,0.57,1.9151,0.1491,0.5691,1.9124,0.1482,0.5586,1.6109,0.1309,0.579,1.8938,0.1458
20,2x4,norm,-2.9385,-1.803,0,3.6861,1.0258,0.1233,3.7685,1.0333,0.1602,3.3825,1.0647,0.1336,3.0309,0.9706,0.0721,3.6861,1.0258,0.1233
20,2x4,norm,-0.93,0.6433,0,0.9457,0.4005,0.2537,0.9169,0.4292,0.2747,0.934,0.3978,0.2583,0.9203,0.3917,0.2344,0.9457,0.4005,0.2537
20,2x4,norm,-0.158,0.767,0,0.0938,0.2798,0.1894,0.1204,0.2735,0.2296,0.1565,0.2797,0.2281,0.1021,0.2662,0.1822,0.0938,0.2798,0.1894
20,2x4,norm,0.008,0.6744,0,0.0531,0.303,0.1188,0.0724,0.2899,0.0805,0.0561,0.2932,0.0915,0.0349,0.3019,0.1094,0.0531,0.303,0.1188
20,2x4,norm,-1.9236,0.7317,0,1.9259,0.3559,0.2147,2.0771,0.3355,0.2677,2.1212,0.3533,0.2262,1.8465,0.3533,0.2196,1.9259,0.3559,0.2147
20,2x4,norm,3.7098,-1.0889,0,3.6991,0.4558,0.0382,3.4153,0.4837,0.0503,3.3395,0.48,0.0199,2.5649,0.4304,0.0888,3.6991,0.4558,0.0382
20,2x4,norm,1.7254,2.911,0,1.2785,1.158,0.1668,1.29,1.1363,0.2381,1.3823,1.118,0.1669,1.2826,1.157,0.1674,1.2785,1.158,0.1668
20,2x4,norm,3.5993,-0.0796,0,3.448,0.1357,0.0974,3.0388,0.1426,0.0989,3.0775,0.144,0.1085,2.3082,0.1489,0.0811,3.448,0.1357,0.0974
20,2x4,norm,0.2738,1.3288,0,0.3373,0.5371,0.2278,0.3198,0.5041,0.25,0.3598,0.5194,0.2248,0.3309,0.5293,0.2347,0.3373,0.5371,0.2278
20,2x4,norm,3.0359,2.4423,0,2.3403,1.4385,0.1322,2.6808,1.4474,0.1361,2.5028,1.6141,0.1003,2.3122,1.4228,0.0775,2.3403,1.4385,0.1322
20,2x4,norm,1.0382,-0.8202,0,0.9715,0.3574,0.1425,0.97,0.3509,0.1222,0.9854,0.3666,0.0763,0.9837,0.3393,0.1408,0.9715,0.3574,0.1425
20,2x4,norm,-1.3396,0.3002,0,1.2026,0.1846,0.3352,1.2405,0.1895,0.3266,1.2757,0.1985,0.3641,1.184,0.179,0.3393,1.2026,0.1846,0.3352
20,2x4,norm,0.7646,-0.9831,0,0.7277,0.4796,0.1217,0.8406,0.5069,0.1048,0.8435,0.5166,0.1322,0.6904,0.4843,0.1337,0.7277,0.4796,0.1217
20,2x4,norm,-3.5975,2.8342,0,2.7336,1.1972,0.1587,2.9902,1.1267,0.1665,2.9302,1.1625,0.1159,2.4601,1.1479,0.134,2.7336,1.1972,0.1587
20,2x4,norm,-1.2147,-3.59,0,1.0292,1.5331,0.1603,1.0753,1.6101,0.2299,1.0337,1.6093,0.1665,1.036,1.4553,0.1269,1.0292,1.5331,0.1603
20,2x4,norm,3.3489,-3.0221,0,3.7397,1.3442,0.1637,3.6792,1.328,0.1049,3.1802,1.355,0.1358,3.244,1.2418,0.1542,3.7397,1.3442,0.1637
20,2x4,norm,-2.6519,3.369,0,2.7375,1.7073,0.101,2.6089,1.6512,0.2936,2.9055,1.4068,0.0955,2.5626,1.5458,0.1212,2.7375,1.7073,0.101
20,2x4,norm,1.1817,-2.6312,0,1.0335,1.1632,0.1595,1.0032,1.162,0.1996,1.1283,1.1823,0.1388,1.0193,1.1302,0.1392,1.0335,1.1632,0.1595
20,2x4,norm,-1.1638,3.5343,0,1.1572,1.9993,0.0449,1.2274,2.0799,0.1157,1.2658,2.0532,0.0382,1.1293,1.7585,0.1067,1.1572,1.9993,0.0449
20,2x4,norm,-1.0268,-3.2325,0,0.9173,1.7643,0.2441,0.9089,1.865,0.2333,0.9188,1.8703,0.2187,0.915,1.6268,0.2085,0.9173,1.7643,0.2441
20,2x4,norm,-0.1893,-0.5039,0,0.5514,0.3142,0.1391,0.5333,0.3175,0.1406,0.5652,0.3306,0.1638,0.5618,0.3098,0.1569,0.5514,0.3142,0.1391
20,2x4,norm,-3.3111,-2.4876,0,2.8183,1.2805,0.1992,2.9517,1.2311,0.1078,2.8193,1.2552,0.1689,2.6055,1.2996,0.269,2.8183,1.2805,0.1992
20,2x4,norm,1.4346,2.0809,0,1.1312,1.0971,0.0563,1.1581,1.0852,0.0786,1.1575,1.0948,0.044,1.1423,1.0934,0.0535,1.1312,1.0971,0.0563
20,2x4,norm,-0.514,3.6622,0,0.5862,1.3894,0.1855,0.4533,1.4981,0.2022,0.5464,1.4595,0.1888,0.5554,1.4222,0.1882,0.5862,1.3894,0.1855
20,2x4,norm,-3.8235,-2.4357,0,3.6892,0.9377,0.1788,3.9804,0.9685,0.1687,3.5811,0.9766,0.1867,2.8646,0.9018,0.1905,3.6892,0.9377,0.1788
20,2x4,norm,2.2498,3.1677,0,1.5174,1.8287,0.0856,1.5948,1.7572,0.1026,1.5269,1.8871,0.0625,1.4487,1.7249,0.1068,1.5174,1.8287,0.0856
20,2x4,norm,1.4367,0.7782,0,1.388,0.3558,0.1474,1.3733,0.3083,0.144,1.357,0.3368,0.1337,1.3677,0.3516,0.1508,1.388,0.3558,0.1474
20,2x4,norm,-1.7472,-3.6514,0,1.9193,1.711,0.1999,2.0427,1.6397,0.3422,2.1083,1.4497,0.1998,1.9145,1.498,0.1426,1.9193,1.711,0.1999
20,2x4,norm,3.2723,2.6118,0,3.4125,1.3025,0.2118,3.7039,1.3373,0.1504,3.0402,1.4785,0.2225,3.0851,1.2479,0.1938,3.4125,1.3025,0.2118
20,2x4,norm,-0.4925,1.4039,0,0.4641,0.6687,0.1239,0.4684,0.6851,0.0852,0.4788,0.6731,0.1001,0.4212,0.6705,0.1275,0.4641,0.6687,0.1239
20,2x4,norm,0.0491,2.9749,0,0.0988,1.7523,0.0601,0.1049,1.7609,0.0442,0.1402,1.7484,0.0783,0.1371,1.4362,0.0958,0.0988,1.7523,0.0601
20,2x4,norm,3.1201,-0.9554,0,1.9472,0.5001,0.1505,2.1081,0.513,0.1421,2.1226,0.5227,0.1662,1.815,0.4766,0.1469,1.9472,0.5001,0.1505
20,2x4,norm,3.6264,-2.8287,0,3.1289,1.5211,0.1952,3.1663,1.3933,0.214,2.7304,1.3331,0.2139,2.7039,1.3433,0.1873,3.1289,1.5211,0.1952
20,2x4,norm,2.826,-3.3151,0,1.7697,1.9686,0.0649,1.8284,1.9331,0.137,1.8371,2.0236,0.1039,1.7345,1.8282,0.0633,1.7697,1.9686,0.0649
20,2x4,norm,1.6232,-3.9242,0,1.316,2.0039,0.1457,1.4249,2.0021,0.1691,1.3885,2.0982,0.1454,1.2596,1.8691,0.0425,1.316,2.0039,0.1457
20,2x4,norm,3.6727,3.9865,0,2.7567,1.7821,0.1077,2.9482,1.6797,0.1649,2.7674,1.7961,0.116,2.6603,1.7015,0.1266,2.7567,1.7821,0.1077
20,2x4,norm,1.6547,-0.0193,0,1.6034,0.1604,0.198,1.8022,0.1122,0.1813,1.7854,0.1364,0.1661,1.572,0.1714,0.1913,1.6034,0.1604,0.198
20,2x4,norm,-1.561,0.5604,0,1.4127,0.3659,0.1351,1.4346,0.3896,0.109,1.4683,0.3618,0.1336,1.4169,0.3545,0.1161,1.4127,0.3659,0.1351
20,2x4,norm,0.6162,-2.3484,0,0.4049,1.0587,0.0726,0.4382,1.0486,0.0653,0.4054,1.0701,0.0725,0.337,1.0139,0.092,0.4049,1.0587,0.0726
20,2x4,norm,-1.153,1.3132,0,1.2357,0.6285,0.1108,1.4137,0.5953,0.0565,1.3951,0.5768,0.0992,1.2016,0.6282,0.0972,1.2357,0.6285,0.1108
20,2x4,norm,0.9595,1.1553,0,1.0028,0.5409,0.0961,0.9813,0.5433,0.111,0.9987,0.5422,0.1462,0.9737,0.5333,0.0807,1.0028,0.5409,0.0961
20,2x4,norm,-1.6735,3.2471,0,1.4311,1.606,0.1042,1.403,1.4783,0.2205,1.5316,1.3825,0.1045,1.4075,1.4334,0.0588,1.4311,1.606,0.1042
20,2x4,norm,-2.8949,2.9134,0,2.4547,1.6788,0.141,2.4073,1.6839,0.1312,2.4232,1.7717,0.133,2.2744,1.5635,0.0642,2.4547,1.6788,0.141
20,2x4,norm,0.3225,3.5876,0,0.3948,1.8634,0.2677,0.5043,1.5532,0.2403,0.3747,1.5274,0.2747,0.4546,1.4455,0.2271,0.3948,1.8634,0.2677
20,2x4,norm,2.056,1.1401,0,2.1454,0.3742,0.1303,2.2811,0.3536,0.1342,2.3289,0.3718,0.0956,2.0532,0.3809,0.1227,2.1454,0.3742,0.1303
20,2x4,norm,-1.7309,0.2737,0,1.9496,0.3261,0.0473,2.0462,0.3092,0.0367,2.0767,0.3378,0.0394,1.8854,0.335,0.0405,1.9496,0.3261,0.0473
20,2x4,norm,-2.5494,3.0836,0,2.6209,1.5675,0.1175,2.5219,1.5004,0.0946,2.598,1.6389,0.1225,2.454,1.4825,0.1117,2.6209,1.5675,0.1175
20,2x4,norm,3.8693,-1.2163,0,2.6242,0.5288,0.1194,2.5592,0.5402,0.1277,2.4672,0.5576,0.1163,2.0859,0.5244,0.1054,2.6242,0.5288,0.1194
20,2x4,norm,0.7741,-3.6689,0,0.899,1.69,0.114,0.9222,1.5691,0.2221,0.9384,1.5258,0.1321,0.8739,1.5565,0.0953,0.899,1.69,0.114
20,2x4,norm,0.5258,-0.9358,0,0.3421,0.7226,0.2375,0.3715,0.7273,0.2379,0.39,0.7176,0.2318,0.3142,0.7009,0.2313,0.3421,0.7226,0.2375
20,2x4,norm,-0.5943,-3.0148,0,0.2957,1.2751,0.1037,0.3106,1.2351,0.0943,0.3459,1.2286,0.111,0.3165,1.1814,0.0874,0.2957,1.2751,0.1037
20,2x4,norm,-1.5815,0.9366,0,1.6068,0.4183,0.1474,1.6168,0.4078,0.1151,1.6667,0.42,0.161,1.5549,0.3936,0.1298,1.6068,0.4183,0.1474
20,2x4,norm,0.6968,-2.5972,0,0.5278,1.0234,0.2083,0.5862,0.9845,0.2376,0.5382,0.999,0.1939,0.5482,1.0104,0.222,0.5278,1.0234,0.2083
20,2x4,norm,2.5591,-0.8562,0,2.9167,0.5339,0.2111,3.0197,0.5017,0.2146,2.8769,0.5303,0.1911,2.7472,0.5382,0.1999,2.9167,0.5339,0.2111
20,2x4,norm,-0.4868,-3.1682,0,0.2593,1.5148,0.2498,0.2085,1.4873,0.2245,0.2408,1.5067,0.2488,0.2763,1.4709,0.2415,0.2593,1.5148,0.2498
20,2x4,norm,3.12,1.1224,0,3.1399,0.464,0.1603,3.5836,0.4734,0.1545,3.2361,0.487,0.157,2.8221,0.4779,0.1637,3.1399,0.464,0.1603
20,2x4,norm,0.2654,-3.5283,0,0.0176,1.8601,0.0515,0.0069,2.0246,0.0431,0.04,2.0253,0.039,0.0437,1.6155,0.0715,0.0176,1.8601,0.0515
20,2x4,norm,2.3195,1.4957,0,1.8383,0.7109,0.1193,1.9628,0.6906,0.148,1.9821,0.7189,0.1224,1.7826,0.6841,0.0941,1.8383,0.7109,0.1193
20,2x4,norm,-3.3748,1.9976,0,3.005,0.9282,0.1458,3.1467,0.918,0.1751,2.861,0.9401,0.1674,2.7449,0.8972,0.0957,3.005,0.9282,0.1458
20,2x4,norm,1.4453,2.1762,0,1.6992,0.9852,0.2272,1.726,1.01,0.248,1.8028,0.9942,0.2122,1.6656,0.9786,0.2354,1.6992,0.9852,0.2272
20,2x4,norm,-1.9025,3.1051,0,1.6739,1.3198,0.0718,1.7224,1.3045,0.0566,1.6603,1.3761,0.0864,1.6961,1.3097,0.0661,1.6739,1.3198,0.0718
20,2x4,norm,-2.473,-1.4163,0,2.8019,0.8994,0.2217,2.8511,0.8677,0.2383,2.8383,0.8633,0.2363,2.5417,0.8807,0.2071,2.8019,0.8994,0.2217
20,2x4,norm,3.1063,3.2133,0,2.9672,1.6333,0.1156,3.0576,1.3883,0.1514,2.9342,1.3601,0.0778,2.6677,1.3943,0.0626,2.9672,1.6333,0.1156
20,2x4,norm,2.2711,-3.1058,0,1.7336,1.3561,0.1391,1.891,1.3699,0.1297,1.9162,1.3917,0.0961,1.7437,1.2971,0.1011,1.7336,1.3561,0.1391
20,2x4,norm,0.2036,-0.2117,0,0.1463,0.2356,0.1168,0.1782,0.219,0.0983,0.1684,0.2197,0.1052,0.1751,0.2309,0.1126,0.1463,0.2356,0.1168
20,2x4,norm,3.796,-0.6114,0,4.1532,0.3926,0.1423,3.3765,0.364,0.1024,3.2237,0.384,0.1651,2.8463,0.3232,0.1427,4.1532,0.3926,0.1423
20,2x4,norm,-0.3261,1.4519,0,0.2732,0.5177,0.203,0.3275,0.5151,0.2364,0.293,0.492,0.2004,0.2678,0.5201,0.2089,0.2732,0.5177,0.203
20,2x4,norm,2.5478,2.2801,0,1.9086,0.8324,0.0787,2.0763,0.8426,0.0727,2.2242,0.8238,0.063,1.9024,0.8292,0.071,1.9086,0.8324,0.0787
20,2x4,norm,-0.7954,-2.5699,0,0.5323,1.38,0.1854,0.5703,1.399,0.2149,0.5358,1.3988,0.1995,0.5135,1.3555,0.1596,0.5323,1.38,0.1854
20,2x4,norm,1.2638,1.2873,0,1.0679,0.7402,0.1297,1.064,0.7395,0.1146,1.1759,0.7394,0.1425,1.0574,0.7272,0.1175,1.0679,0.7402,0.1297
20,2x4,norm,-3.1585,3.9667,0,3.5251,1.905,0.3091,3.1368,1.7508,0.2055,3.5611,1.8802,0.3009,3.0538,1.715,0.3403,3.5251,1.905,0.3091
