n,design,family,effectX1,effectX2,effectX1X2,parX1,parX2,parX1X2,rnkX1,rnkX2,rnkX1X2,artX1,artX2,artX1X2,intX1,intX2,intX1X2,grtX1,grtX2,grtX1X2
20,2x3,norm,-2.7168,-1.6415,2.3483,1.279,0.8121,0.4236,1.1902,0.6609,0.2854,1.3453,0.8426,0.4417,1.1113,0.7025,0.2787,1.279,0.8121,0.4236
20,2x3,norm,0.3567,-1.0718,-2.1146,0.1896,0.477,0.3497,0.1768,0.4558,0.3608,0.1672,0.4821,0.3558,0.1984,0.4689,0.3479,0.1896,0.477,0.3497
20,2x3,norm,-2.9836,1.4487,-0.428,1.3587,0.5924,0.1122,1.4493,0.5629,0.1514,1.402,0.5837,0.1054,1.2676,0.5913,0.0629,1.3587,0.5924,0.1122
20,2x3,norm,-2.6222,-2.0209,-3.9116,1.1962,0.7943,0.879,1.0214,0.6859,0.7478,1.2987,0.8122,0.9433,0.873,0.571,0.6638,1.1962,0.7943,0.879
20,2x3,norm,1.9463,-2.5093,3.1885,1.016,1.0289,0.782,0.8035,0.8149,0.6005,1.1305,1.0174,0.7713,0.772,0.7821,0.5681,1.016,1.0289,0.782
20,2x3,norm,-1.2488,2.4774,1.6554,0.6825,0.8991,0.2825,0.6921,0.9617,0.2385,0.7243,0.9555,0.2777,0.6381,0.9084,0.221,0.6825,0.8991,0.2825
20,2x3,norm,3.317,2.1033,2.2125,1.472,0.9274,0.4592,1.3881,0.7602,0.2151,1.4973,0.9502,0.4695,1.2754,0.7835,0.2386,1.472,0.9274,0.4592
20,2x3,norm,3.89,-0.5814,-1.3278,1.7616,0.3958,0.5526,1.726,0.2739,0.4752,1.6318,0.4008,0.5539,1.4225,0.3552,0.4494,1.7616,0.3958,0.5526
20,2x3,norm,-0.3022,3.0034,0.8414,0.3069,1.0142,0.1891,0.3275,1.0418,0.2357,0.3216,1.0894,0.2027,0.2857,0.9824,0.1792,0.3069,1.0142,0.1891
20,2x3,norm,2.7624,3.7235,-3.825,1.1851,1.2215,0.7666,0.926,0.9409,0.3354,1.2669,1.2883,0.7647,0.9159,0.9319,0.3686,1.1851,1.2215,0.7666
20,2x3,norm,-3.8472,3.2488,3.1391,1.5978,1.1481,0.7687,1.2346,0.9119,0.446,1.6383,1.1359,0.7895,1.0984,0.8227,0.3738,1.5978,1.1481,0.7687
20,2x3,norm,1.819,-3.1736,-2.4048,0.9018,1.1802,0.4454,0.7938,1.0539,0.3417,0.9285,1.2267,0.4529,0.7811,1.0388,0.2813,0.9018,1.1802,0.4454
20,2x3,norm,1.2109,1.3271,-3.4995,0.4584,0.4344,0.5575,0.4522,0.4114,0.5373,0.4662,0.4151,0.5473,0.4345,0.4171,0.5478,0.4584,0.4344,0.5575
20,2x3,norm,-2.0532,-2.172,0.8047,0.9304,0.9435,0.213,0.952,0.9462,0.2516,0.9668,0.9666,0.2161,0.8797,0.9027,0.1602,0.9304,0.9435,0.213
20,2x3,norm,2.6518,3.7397,2.3395,1.3558,1.281,0.4798,1.205,1.1345,0.2986,1.3949,1.3487,0.481,1.1354,1.0988,0.2298,1.3558,1.281,0.4798
20,2x3,norm,3.021,-2.0312,0.1678,1.5986,0.7558,0.082,1.7507,0.7561,0.0667,1.6163,0.7772,0.0596,1.4554,0.7349,0.0905,1.5986,0.7558,0.082
20,2x3,norm,-3.9967,2.7146,1.5686,1.5674,0.9956,0.2701,1.6142,0.8517,0.1052,1.5439,1.0487,0.2765,1.4331,0.8748,0.1538,1.5674,0.9956,0.2701
20,2x3,norm,-1.112,-3.7493,2.6647,0.4548,1.3078,0.6268,0.4518,1.3769,0.5862,0.4404,1.2443,0.6278,0.3856,1.2942,0.6406,0.4548,1.3078,0.6268
20,2x3,norm,3.5273,-1.1955,-2.314,1.6226,0.527,0.4693,1.612,0.4476,0.3873,1.5829,0.5169,0.4625,1.3115,0.3883,0.3401,1.6226,0.527,0.4693
20,2x3,norm,-0.5331,-2.8325,-0.2619,0.2129,1.2357,0.0538,0.2278,1.2101,0.0946,0.2054,1.1999,0.069,0.2178,1.1083,0.0324,0.2129,1.2357,0.0538
20,2x3,norm,-2.3316,-3.1793,1.3258,0.8745,1.3213,0.489,0.6728,1.0814,0.1846,0.9379,1.1997,0.5244,0.6976,1.0568,0.2016,0.8745,1.3213,0.489
20,2x3,norm,2.9681,-1.5246,2.1072,1.309,0.4015,0.459,1.3969,0.3379,0.3666,1.4137,0.3919,0.445,1.2305,0.3337,0.414,1.309,0.4015,0.459
20,2x3,norm,0.1839,3.0041,-2.781,0.1073,1.2215,0.7295,0.1032,1.1733,0.6499,0.0904,1.265,0.7379,0.1048,1.1931,0.7274,0.1073,1.2215,0.7295
20,2x3,norm,2.1159,-0.7357,1.5406,0.7818,0.3393,0.3173,0.7655,0.2743,0.2913,0.8009,0.329,0.3534,0.7526,0.3227,0.2823,0.7818,0.3393,0.3173
20,2x3,norm,2.2125,2.735,1.018,1.1536,1.2559,0.1758,1.1583,1.1544,0.1312,1.201,1.2425,0.1926,1.1093,1.1376,0.1139,1.1536,1.2559,0.1758
20,2x3,norm,1.9977,1.1063,-0.0379,1.0664,0.4468,0.1424,1.152,0.4517,0.1742,1.2007,0.4378,0.1692,1.0427,0.4428,0.1267,1.0664,0.4468,0.1424
20,2x3,norm,-2.0054,-3.6196,-0.8979,0.9032,1.4459,0.3412,0.9195,1.5516,0.3711,0.9888,1.2772,0.3376,0.8511,1.3573,0.3182,0.9032,1.4459,0.3412
20,2x3,norm,-3.683,1.4252,2.0799,1.7446,0.4081,0.3263,1.7486,0.338,0.3191,1.6889,0.4332,0.3727,1.3855,0.3355,0.2799,1.7446,0.4081,0.3263
20,2x3,norm,3.9787,3.3268,-2.5391,1.816,1.0787,0.428,1.7309,0.9932,0.2037,1.6523,1.1046,0.4406,1.4613,0.9266,0.1845,1.816,1.0787,0.428
20,2x3,norm,-2.7464,-3.9081,0.7038,1.0404,1.4025,0.1231,1.0833,1.4521,0.2534,1.1052,1.3145,0.1325,0.9982,1.3111,0.1669,1.0404,1.4025,0.1231
20,2x3,norm,-0.8097,-1.9945,3.0875,0.3493,0.6841,0.6199,0.259,0.5979,0.5625,0.3309,0.7193,0.6433,0.2617,0.6421,0.5761,0.3493,0.6841,0.6199
20,2x3,norm,-0.3664,1.2946,-0.2693,0.1569,0.5469,0.1933,0.1406,0.5755,0.1921,0.1515,0.5671,0.1555,0.1594,0.5506,0.1832,0.1569,0.5469,0.1933
20,2x3,norm,2.118,1.6428,1.6587,0.813,0.5832,0.3744,0.8219,0.59,0.3756,0.8728,0.6111,0.3609,0.7901,0.5585,0.3288,0.813,0.5832,0.3744
20,2x3,norm,0.3323,0.0361,1.9795,0.1225,0.2105,0.3674,0.1518,0.2277,0.3646,0.1386,0.2091,0.3447,0.1261,0.2065,0.361,0.1225,0.2105,0.3674
20,2x3,norm,2.1534,-1.1743,-2.4633,1.0782,0.4949,0.5271,1.0494,0.4373,0.3987,1.1454,0.511,0.5222,1.0107,0.4417,0.4632,1.0782,0.4949,0.5271
20,2x3,norm,3.516,0.0363,2.3475,1.884,0.2021,0.5636,1.8948,0.2091,0.5473,1.7318,0.2367,0.589,1.4816,0.1534,0.5386,1.884,0.2021,0.5636
20,2x3,norm,-2.0264,2.5501,2.7427,0.9119,1.029,0.4312,0.8759,1.0318,0.3743,0.9192,1.0421,0.4418,0.791,0.9453,0.3231,0.9119,1.029,0.4312
20,2x3,norm,3.7276,-3.8332,-0.5753,1.5854,1.5109,0.1195,1.4738,1.3902,0.2082,1.6048,1.3249,0.0851,1.3251,1.2783,0.0786,1.5854,1.5109,0.1195
20,2x3,norm,1.9383,-2.6021,3.2769,0.9643,1,0.6223,0.803,0.7814,0.3701,1.0104,1.0418,0.6254,0.7906,0.7862,0.3975,0.9643,1,0.6223
20,2x3,norm,-1.2286,3.0919,2.8552,0.7041,1.2186,0.5277,0.5556,0.9286,0.2084,0.709,1.2039,0.5046,0.555,0.9379,0.2607,0.7041,1.2186,0.5277
20,2x3,norm,0.1219,3.7584,-1.6666,0.139,1.5955,0.222,0.1369,1.3489,0.178,0.0974,1.3531,0.1769,0.1537,1.2171,0.2343,0.139,1.5955,0.222
20,2x3,norm,-0.2093,0.4242,2.8003,0.0411,0.1483,0.3724,0.044,0.1444,0.3637,0.054,0.1534,0.3672,0.0223,0.1499,0.3526,0.0411,0.1483,0.3724
20,2x3,norm,-2.9793,1.6535,1.4052,1.4621,0.5714,0.2473,1.5614,0.5711,0.2305,1.5403,0.5937,0.2435,1.3319,0.5703,0.2271,1.4621,0.5714,0.2473
20,2x3,norm,-2.0459,2.3253,-3.6453,0.7882,0.9571,0.7846,0.5141,0.6309,0.409,0.8042,0.9608,0.8216,0.544,0.6521,0.4584,0.7882,0.9571,0.7846
20,2x3,norm,2.3495,3.3438,3.7745,1.097,1.2431,0.7945,0.796,0.8531,0.3551,1.2422,1.2605,0.8118,0.7835,0.8418,0.3763,1.097,1.2431,0.7945
20,2x3,norm,3.6669,-1.5911,0.1079,1.6402,0.6148,0.1923,1.7183,0.6,0.1975,1.5986,0.6157,0.1775,1.4484,0.6404,0.1985,1.6402,0.6148,0.1923
20,2x3,norm,-3.5011,2.8506,1.1508,1.613,0.9638,0.3398,1.5582,0.8661,0.169,1.6124,0.9757,0.3472,1.3761,0.8441,0.1711,1.613,0.9638,0.3398
20,2x3,norm,-0.8082,-0.3535,1.9347,0.3146,0.0616,0.4017,0.2759,0.0822,0.3958,0.3035,0.0546,0.4021,0.3102,0.0548,0.3997,0.3146,0.0616,0.4017
20,2x3,norm,1.3172,-2.3898,-2.713,0.528,0.838,0.4015,0.4989,0.8803,0.3476,0.5737,0.8808,0.4299,0.5005,0.8356,0.3316,0.528,0.838,0.4015
20,2x3,norm,2.9055,-1.8904,-3.9017,1.2822,0.7233,0.6455,1.2138,0.6533,0.5488,1.3447,0.7128,0.6453,1.0583,0.5864,0.4902,1.2822,0.7233,0.6455
20,2x3,norm,0.2536,3.3187,-3.8641,0.0894,1.2152,0.5887,0.1307,1.1718,0.4739,0.0705,1.198,0.5778,0.101,1.135,0.5558,0.0894,1.2152,0.5887
20,2x3,norm,1.0713,1.2654,-3.0634,0.4333,0.4932,0.4828,0.4405,0.4651,0.4445,0.4331,0.4909,0.4577,0.416,0.4599,0.4718,0.4333,0.4932,0.4828
20,2x3,norm,-2.5151,-2.3061,-0.7139,1.2825,0.8237,0.2359,1.3249,0.7726,0.1893,1.3044,0.919,0.2815,1.2118,0.7915,0.1868,1.2825,0.8237,0.2359
20,2x3,norm,-1.0523,-0.061,1.7739,0.5619,0.0956,0.3287,0.5578,0.1195,0.2927,0.5526,0.114,0.3064,0.5589,0.0925,0.3418,0.5619,0.0956,0.3287
20,2x3,norm,3.7814,2.7419,-1.458,1.9171,1.1079,0.4338,1.7529,0.9711,0.2707,1.6666,1.1474,0.3973,1.4564,0.9083,0.193,1.9171,1.1079,0.4338
20,2x3,norm,-1.8165,2.5762,3.8736,0.8412,1.1825,0.7764,0.5455,0.7721,0.3235,0.8976,1.1849,0.8217,0.5543,0.7946,0.3817,0.8412,1.1825,0.7764
20,2x3,norm,0.8295,1.278,3.6981,0.3681,0.7086,0.5902,0.36,0.7239,0.5632,0.3453,0.7158,0.5654,0.3576,0.7095,0.5855,0.3681,0.7086,0.5902
20,2x3,norm,2.0738,-0.656,-1.2629,0.8857,0.2735,0.1745,0.928,0.2726,0.1709,0.9518,0.2644,0.1995,0.883,0.2829,0.1841,0.8857,0.2735,0.1745
20,2x3,norm,1.4039,1.731,2.0049,0.5908,0.7544,0.3947,0.5354,0.6698,0.2402,0.5784,0.7526,0.4111,0.5142,0.6528,0.2996,0.5908,0.7544,0.3947
20,2x3,norm,1.4279,-2.3014,-3.5799,0.5924,0.9259,0.6116,0.5898,0.9716,0.5626,0.6259,0.9535,0.6403,0.5162,0.8963,0.5507,0.5924,0.9259,0.6116
20,2x3,norm,-0.6593,-3.7222,-0.6708,0.351,1.7619,0.2337,0.2687,1.4096,0.16,0.3285,1.4216,0.2259,0.2977,1.2768,0.1847,0.351,1.7619,0.2337
20,2x3,norm,3.4011,2.4551,1.7019,1.5806,0.9563,0.4286,1.5719,0.865,0.2797,1.5961,0.9899,0.443,1.3495,0.8249,0.2077,1.5806,0.9563,0.4286
20,2x3,norm,0.9143,-0.2204,0.2233,0.3268,0.0842,0.1161,0.3217,0.0962,0.1772,0.3202,0.0963,0.1525,0.3172,0.0882,0.1375,0.3268,0.0842,0.1161
20,2x3,norm,3.3611,-1.2712,-1.6759,1.4594,0.494,0.3516,1.4531,0.4317,0.3187,1.461,0.4977,0.3437,1.2431,0.4556,0.2705,1.4594,0.494,0.3516
20,2x3,norm,-2.6581,-0.3081,-0.0336,0.9648,0.1139,0.1375,1.0155,0.0903,0.1575,1.0139,0.1159,0.131,0.938,0.1386,0.1331,0.9648,0.1139,0.1375
20,2x3,norm,3.4593,3.9778,-3.4446,1.335,1.4974,0.6079,1.1127,1.1986,0.2406,1.3576,1.4644,0.6106,1.0792,1.1691,0.2083,1.335,1.4974,0.6079
20,2x4,norm,-1.0077,-1.0703,1.0109,0.942,0.6722,0.336,0.9618,0.6601,0.3605,0.9739,0.6782,0.3293,0.9207,0.6542,0.3314,0.942,0.6722,0.336
20,2x4,norm,-0.8539,-0.8203,1.8055,0.658,0.4519,0.5026,0.6379,0.4402,0.4853,0.6999,0.4649,0.5033,0.6347,0.4289,0.4895,0.658,0.4519,0.5026
20,2x4,norm,-3.5357,-3.2001,-2.2759,2.6006,1.4251,0.5031,2.9908,1.3041,0.3113,2.7109,1.4751,0.4125,2.411,1.2837,0.227,2.6006,1.4251,0.5031
20,2x4,norm,3.6775,3.1522,0.6721,3.2318,1.392,0.1878,3.4444,1.3947,0.1941,3.2714,1.4635,0.1851,3.0404,1.2926,0.1173,3.2318,1.392,0.1878
20,2x4,norm,3.4917,2.0604,-0.5723,2.1672,1.0586,0.2927,2.3143,1.0417,0.2397,2.1914,1.0359,0.2422,1.9762,1.0581,0.3435,2.1672,1.0586,0.2927
20,2x4,norm,-2.5698,2.6461,2.5879,1.5505,1.0831,0.5375,1.617,0.976,0.4056,1.6671,1.0236,0.4929,1.4184,0.9668,0.3566,1.5505,1.0831,0.5375
20,2x4,norm,-0.7503,2.4034,2.6778,0.193,1.2418,0.7175,0.1786,1.295,0.7463,0.1723,1.2581,0.7164,0.2138,1.2302,0.7045,0.193,1.2418,0.7175
20,2x4,norm,1.7748,-3.8688,3.0868,1.6758,1.5113,0.5869,1.5141,1.2549,0.3195,1.8722,1.4645,0.5546,1.4421,1.3303,0.342,1.6758,1.5113,0.5869
20,2x4,norm,-2.2824,1.2935,-3.3331,1.8503,0.4278,0.7722,2.0055,0.3831,0.7169,2.0966,0.428,0.7792,1.7085,0.3693,0.7107,1.8503,0.4278,0.7722
20,2x4,norm,0.1568,2.0784,0.2335,0.255,1.0826,0.0603,0.2564,1.039,0.0624,0.2355,1.0419,0.0456,0.2529,1.0288,0.0949,0.255,1.0826,0.0603
20,2x4,norm,2.5574,1.5312,1.6003,1.6005,0.6151,0.2967,1.6358,0.5416,0.2357,1.6394,0.589,0.2885,1.5942,0.599,0.2959,1.6005,0.6151,0.2967
20,2x4,norm,-1.6015,1.6712,2.2906,1.1961,0.8477,0.494,1.3756,0.8403,0.4425,1.3401,0.862,0.4865,1.167,0.8053,0.4573,1.1961,0.8477,0.494
20,2x4,norm,-0.8008,1.856,-3.9973,0.7057,0.7308,0.9098,0.7015,0.7351,0.9441,0.7016,0.7345,0.9426,0.6539,0.7542,0.9293,0.7057,0.7308,0.9098
20,2x4,norm,2.6356,1.8737,-1.0743,2.5007,0.96,0.2883,2.6706,0.923,0.2292,2.7634,0.9448,0.2838,2.4245,0.8921,0.213,2.5007,0.96,0.2883
20,2x4,norm,3.7005,2.076,3.5841,2.779,0.7722,0.6888,2.8865,0.6032,0.5284,2.6967,0.7358,0.6616,2.5115,0.6026,0.531,2.779,0.7722,0.6888
20,2x4,norm,-3.0161,2.7691,1.0081,2.3368,1.2145,0.2305,2.4412,1.1532,0.1246,2.4369,1.189,0.2308,2.1754,1.1334,0.1721,2.3368,1.2145,0.2305
20,2x4,norm,-2.2817,-1.7454,0.5217,1.6622,0.8375,0.5016,1.7027,0.7939,0.5297,1.723,0.8073,0.513,1.6196,0.7923,0.4375,1.6622,0.8375,0.5016
20,2x4,norm,0.4331,-2.5365,-2.1612,0.1915,1.145,0.3981,0.1293,1.1542,0.366,0.175,1.2097,0.4077,0.169,1.1229,0.3855,0.1915,1.145,0.3981
20,2x4,norm,-1.922,-3.6313,-0.8464,1.3198,1.6353,0.305,1.2901,1.6698,0.2383,1.4131,1.697,0.267,1.2374,1.5951,0.221,1.3198,1.6353,0.305
20,2x4,norm,-3.6931,-2.13,-2.1177,3.1956,1.0643,0.6491,2.9151,0.9189,0.4505,2.6178,1.0828,0.657,2.3637,0.7984,0.3929,3.1956,1.0643,0.6491
20,2x4,norm,1.3776,-0.1569,-2.1659,1.0651,0.1217,0.485,1.0701,0.1343,0.4606,1.0703,0.1338,0.4843,1.0594,0.1245,0.4627,1.0651,0.1217,0.485
20,2x4,norm,-1.7259,2.0574,-3.1258,1.3439,1.1134,0.7899,1.3139,1.0877,0.7415,1.3934,1.0651,0.7465,1.1621,1.0525,0.6825,1.3439,1.1134,0.7899
20,2x4,norm,-0.2743,1.9656,2.6583,0.3573,0.8466,0.7004,0.3299,0.8711,0.7071,0.3695,0.8485,0.7163,0.339,0.8419,0.7047,0.3573,0.8466,0.7004
20,2x4,norm,-2.2591,2.4832,-3.577,2.2383,1.0984,0.8361,1.9602,0.913,0.667,2.3978,1.1087,0.8596,1.8347,0.8725,0.5763,2.2383,1.0984,0.8361
20,2x4,norm,-2.8725,0.4179,0.2097,1.8671,0.2994,0.1471,1.9246,0.2831,0.1346,1.9533,0.3035,0.1471,1.7627,0.2897,0.1375,1.8671,0.2994,0.1471
20,2x4,norm,1.9236,-1.7161,-2.628,1.4588,0.9386,0.4867,1.3531,0.7838,0.2828,1.5958,0.9504,0.5258,1.3333,0.8502,0.3365,1.4588,0.9386,0.4867
20,2x4,norm,2.9097,-1.6755,-1.5335,2.1773,0.6769,0.2507,2.3265,0.6982,0.2375,2.3668,0.692,0.2413,2.0672,0.6312,0.2122,2.1773,0.6769,0.2507
20,2x4,norm,0.3563,-2.9305,-3.4228,0.2206,1.6787,0.8288,0.2146,1.6978,0.7616,0.2082,1.7719,0.857,0.187,1.5778,0.8089,0.2206,1.6787,0.8288
20,2x4,norm,-0.9961,-1.3505,0.0605,0.7167,0.6587,0.1946,0.8048,0.6488,0.1721,0.8425,0.7066,0.1973,0.7273,0.639,0.1688,0.7167,0.6587,0.1946
20,2x4,norm,-0.188,-0.3655,1.6484,0.27,0.2623,0.3629,0.2655,0.2182,0.3395,0.2845,0.2362,0.3529,0.2409,0.2457,0.3585,0.27,0.2623,0.3629
20,2x4,norm,2.2698,-3.5505,2.815,1.4913,1.38,0.5661,1.5838,1.3086,0.4881,1.5815,1.3234,0.5556,1.4307,1.3284,0.4559,1.4913,1.38,0.5661
20,2x4,norm,-1.4883,-1.0035,-3.9479,1.04,0.4465,0.9012,1.057,0.3919,0.9073,1.1203,0.501,0.9559,1.021,0.4159,0.8432,1.04,0.4465,0.9012
20,2x4,norm,2.7083,-0.7837,3.4642,2.1957,0.4473,1.289,2.1193,0.2066,1.2107,2.2337,0.4021,1.3753,1.9875,0.2058,1.1823,2.1957,0.4473,1.289
20,2x4,norm,-0.6775,-0.281,-2.3075,0.6524,0.225,0.6512,0.6101,0.1544,0.659,0.6502,0.2067,0.6558,0.6082,0.2118,0.6467,0.6524,0.225,0.6512
20,2x4,norm,-1.4015,-0.5325,-0.4648,1.0114,0.2151,0.2497,1.0286,0.2152,0.2221,1.0361,0.2681,0.2656,1.0081,0.1932,0.2231,1.0114,0.2151,0.2497
20,2x4,norm,2.4207,0.5721,-0.7178,1.6349,0.2233,0.1278,1.7957,0.2372,0.1136,1.8057,0.2147,0.1055,1.6175,0.2161,0.1193,1.6349,0.2233,0.1278
20,2x4,norm,3.8608,0.5468,3.925,2.7944,0.3499,0.9412,2.9503,0.3306,0.9514,2.462,0.361,0.969,2.2528,0.2749,0.9196,2.7944,0.3499,0.9412
20,2x4,norm,-1.1293,0.064,2.1332,0.929,0.2031,0.5458,0.921,0.1982,0.5907,0.9348,0.2175,0.5647,0.9265,0.187,0.5543,0.929,0.2031,0.5458
20,2x4,norm,0.6297,2.0808,3.4587,0.4463,1.1886,0.6475,0.4287,1.2121,0.6234,0.4812,1.2984,0.6472,0.4199,1.1128,0.6099,0.4463,1.1886,0.6475
20,2x4,norm,-3.413,2.8157,3.2027,2.4775,1.4705,0.6025,2.4273,1.3327,0.3781,2.604,1.4766,0.5491,2.1753,1.3285,0.3596,2.4775,1.4705,0.6025
20,2x4,norm,1.29,2.4994,1.2785,0.7956,1.2376,0.242,0.7891,1.2663,0.2585,0.8115,1.2348,0.2356,0.7928,1.2107,0.2004,0.7956,1.2376,0.242
20,2x4,norm,0.5772,0.6312,-3.5636,0.1257,0.3605,0.8553,0.2956,0.262,0.7754,0.156,0.3447,0.8135,0.178,0.2992,0.8265,0.1257,0.3605,0.8553
20,2x4,norm,0.6833,3.2093,-3.3872,0.3597,2.0531,1.0148,0.2095,2.0791,0.9269,0.378,1.9596,1.0669,0.178,1.812,0.9516,0.3597,2.0531,1.0148
20,2x4,norm,-3.6836,3.0725,1.3141,2.8592,1.2512,0.1978,2.9176,1.2348,0.2389,2.7169,1.233,0.2175,2.592,1.1531,0.129,2.8592,1.2512,0.1978
20,2x4,norm,-1.5559,-2.6083,0.01,1.0123,1.1873,0.2896,0.9664,1.1582,0.2288,1.0833,1.1846,0.2544,1.0333,1.1732,0.2989,1.0123,1.1873,0.2896
20,2x4,norm,2.0346,-0.6116,-2.02,1.4577,0.212,0.4687,1.6036,0.1826,0.4385,1.6249,0.1454,0.4526,1.422,0.2077,0.454,1.4577,0.212,0.4687
20,2x4,norm,-1.0373,0.7699,-2.499,0.8053,0.5592,0.6304,0.7608,0.5694,0.6689,0.8388,0.6162,0.6667,0.7342,0.5157,0.6014,0.8053,0.5592,0.6304
20,2x4,norm,-0.3995,-3.382,3.8054,0.3915,1.8582,1.1415,0.2416,1.905,1.0991,0.3484,1.9754,1.2217,0.2371,1.7098,1.0675,0.3915,1.8582,1.1415
20,2x4,norm,1.1306,1.8474,-1.8666,1.1521,0.6878,0.3774,1.1153,0.648,0.3311,1.1803,0.6732,0.3839,1.0972,0.6522,0.3567,1.1521,0.6878,0.3774
20,2x4,norm,3.2952,0.082,-3.8978,2.2187,0.1093,0.8672,2.4134,0.13,0.9081,2.3314,0.1227,0.8764,2.0093,0.1406,0.8237,2.2187,0.1093,0.8672
20,2x4,norm,-0.3551,-3.6602,-1.0516,0.2339,1.7747,0.3353,0.2759,1.6897,0.2811,0.1948,1.6998,0.339,0.2353,1.6413,0.3504,0.2339,1.7747,0.3353
20,2x4,norm,2.6636,-3.6715,2.4769,1.6503,1.8429,0.7142,1.6228,1.9124,0.6396,1.7953,1.4674,0.7541,1.3691,1.6856,0.4436,1.6503,1.8429,0.7142
20,2x4,norm,-0.717,-3.8869,0.1129,0.3699,2.0393,0.1281,0.363,2.1654,0.1137,0.3643,2.1549,0.1419,0.353,1.8526,0.1402,0.3699,2.0393,0.1281
20,2x4,norm,0.5869,-3.1786,-2.3798,0.5226,1.2154,0.4873,0.5748,1.2086,0.4747,0.5089,1.1879,0.4943,0.5221,1.1843,0.4918,0.5226,1.2154,0.4873
20,2x4,norm,0.9026,0.5324,2.3138,0.4452,0.447,0.3588,0.4876,0.4282,0.3036,0.4786,0.3934,0.2929,0.4406,0.4565,0.3549,0.4452,0.447,0.3588
20,2x4,norm,-1.7306,3.3345,0.4814,1.1593,1.2758,0.1645,1.2678,1.2457,0.1796,1.3428,1.25,0.1578,1.1391,1.2833,0.1297,1.1593,1.2758,0.1645
20,2x4,norm,3.376,-2.2012,0.8458,2.5533,1.3306,0.4551,2.6757,1.1624,0.2557,2.4767,1.4138,0.4863,2.2288,1.1788,0.2843,2.5533,1.3306,0.4551
20,2x4,norm,3.8481,-2.9665,-0.3986,3.0441,1.0026,0.1235,3.1277,0.9686,0.0758,2.939,1.0124,0.1294,2.6914,0.9961,0.1591,3.0441,1.0026,0.1235
20,2x4,norm,2.2921,-1.5807,1.8603,2.0086,0.7302,0.5974,2.0826,0.5595,0.4113,2.1248,0.7762,0.6457,1.8451,0.5594,0.4236,2.0086,0.7302,0.5974
20,2x4,norm,-2.02,3.1733,-1.0504,1.245,1.4441,0.1818,1.1613,1.3466,0.2326,1.3087,1.2925,0.1709,1.2055,1.3359,0.1068,1.245,1.4441,0.1818
20,2x4,norm,0.322,-2.1359,3.537,0.1671,1.1441,0.895,0.3501,0.9601,0.7314,0.1443,1.0615,0.8752,0.3093,1.0214,0.8004,0.1671,1.1441,0.895
20,2x4,norm,2.4877,2.1375,-3.3497,1.6939,1.0773,0.8332,1.5976,0.6974,0.4898,1.8287,1.0298,0.7614,1.5242,0.7864,0.5674,1.6939,1.0773,0.8332
20,2x4,norm,3.3839,-2.8315,1.7221,2.6947,1.1887,0.4149,2.6833,1.0987,0.2334,2.5414,1.2147,0.404,2.377,1.0189,0.2523,2.6947,1.1887,0.4149
20,2x4,norm,1.5741,-2.6715,0.1345,1.4699,1.2502,0.1646,1.4998,1.2299,0.1605,1.5498,1.3062,0.1764,1.4577,1.2538,0.1635,1.4699,1.2502,0.1646
20,2x4,norm,1.4244,-3.7073,-3.1272,1.1558,1.6805,0.6342,0.8355,1.2094,0.1579,1.1808,1.3747,0.5884,0.9181,1.2525,0.2311,1.1558,1.6805,0.6342
20,2x4,norm,-1.0632,-1.1317,0.3815,1.045,0.3446,0.1505,1.0746,0.3412,0.1471,1.0787,0.3233,0.1049,1.0358,0.3224,0.1617,1.045,0.3446,0.1505
20,2x4,norm,-0.452,2.4814,1.183,0.1925,1.3697,0.58,0.3545,1.2999,0.466,0.1691,1.3558,0.5618,0.3029,1.3753,0.582,0.1925,1.3697,0.58
20,2x4,norm,3.1464,-0.2312,-3.7396,2.2803,0.2202,0.8684,2.3887,0.1889,0.7977,2.181,0.2684,0.9089,2.13,0.1568,0.9189,2.2803,0.2202,0.8684
20,2x4,norm,0.2523,-2.93,0.9765,0.3724,1.4435,0.1722,0.3873,1.3847,0.2401,0.3202,1.3594,0.1946,0.3896,1.3795,0.1815,0.3724,1.4435,0.1722
20,2x4,norm,-2.5703,2.0155,-3.9127,1.7756,1.043,0.835,1.6755,0.9559,0.6962,1.8516,1.0535,0.8238,1.4666,0.8575,0.6563,1.7756,1.043,0.835
20,2x4,norm,-3.0958,2.6527,-0.63,1.8755,1.1608,0.1749,1.9811,1.1038,0.1281,1.9717,1.1918,0.1333,1.8794,1.088,0.1524,1.8755,1.1608,0.1749
20,2x4,norm,-0.7228,3.4749,-2.7464,0.8509,1.5198,0.4872,0.6008,1.4469,0.2484,0.8623,1.5273,0.4871,0.6559,1.3822,0.3066,0.8509,1.5198,0.4872
20,2x4,norm,0.108,0.041,3.6841,0.0124,0.1672,0.7829,0.0441,0.1806,0.7969,0.0762,0.2126,0.805,0.0136,0.1694,0.7851,0.0124,0.1672,0.7829
20,2x4,norm,-2.0814,2.3498,0.7539,1.6017,1.1271,0.1036,1.7907,1.0776,0.1094,1.8394,1.0918,0.1017,1.5791,1.1371,0.1273,1.6017,1.1271,0.1036
20,2x4,norm,-3.3275,2.223,1.7687,2.4813,1.0486,0.4704,2.5853,1.003,0.3438,2.7628,1.0292,0.4489,2.1443,0.9359,0.3091,2.4813,1.0486,0.4704
