n,design,family,method,alpha,effectX1,effectX2,effectX1X2,rateX1,rateX2,rateX1X2
20,2x3,norm,PAR,0.05,0.4,0,0,0.3,0.05,0
20,2x3,norm,RNK,0.05,0.4,0,0,0.3,0.1,0
20,2x3,norm,ART,0.05,0.4,0,0,0.35,0.1,0
20,2x3,norm,INT,0.05,0.4,0,0,0.3,0.05,0
20,2x3,norm,PAR,0.01,0.4,0,0,0.15,0.05,0
20,2x3,norm,RNK,0.01,0.4,0,0,0.2,0.05,0
20,2x3,norm,ART,0.01,0.4,0,0,0.2,0.05,0
20,2x3,norm,INT,0.01,0.4,0,0,0.15,0.05,0
20,2x3,norm,PAR,0.05,0,0.4,0,0,0.25,0.05
20,2x3,norm,RNK,0.05,0,0.4,0,0,0.35,0.05
20,2x3,norm,ART,0.05,0,0.4,0,0,0.3,0.05
20,2x3,norm,INT,0.05,0,0.4,0,0,0.25,0.05
20,2x3,norm,PAR,0.01,0,0.4,0,0,0.15,0.05
20,2x3,norm,RNK,0.01,0,0.4,0,0,0.15,0
20,2x3,norm,ART,0.01,0,0.4,0,0,0.15,0
20,2x3,norm,INT,0.01,0,0.4,0,0,0.1,0.05
20,2x3,norm,PAR,0.05,0.8,0,0,1,0.1,0.05
20,2x3,norm,RNK,0.05,0.8,0,0,0.95,0.1,0
20,2x3,norm,ART,0.05,0.8,0,0,0.95,0.05,0.05
20,2x3,norm,INT,0.05,0.8,0,0,1,0.1,0.05
20,2x3,norm,PAR,0.01,0.8,0,0,0.9,0.05,0
20,2x3,norm,RNK,0.01,0.8,0,0,0.85,0.05,0
20,2x3,norm,ART,0.01,0.8,0,0,0.85,0.05,0
20,2x3,norm,INT,0.01,0.8,0,0,0.9,0.05,0
20,2x3,norm,PAR,0.05,0,0.8,0,0.05,0.95,0.15
20,2x3,norm,RNK,0.05,0,0.8,0,0.1,0.9,0.15
20,2x3,norm,ART,0.05,0,0.8,0,0.1,0.9,0.15
20,2x3,norm,INT,0.05,0,0.8,0,0.05,0.95,0.1
20,2x3,norm,PAR,0.01,0,0.8,0,0,0.65,0
20,2x3,norm,RNK,0.01,0,0.8,0,0,0.65,0.05
20,2x3,norm,ART,0.01,0,0.8,0,0,0.7,0.05
20,2x3,norm,INT,0.01,0,0.8,0,0,0.7,0.05
20,2x3,lnorm,PAR,0.05,0.4,0,0,0.45,0.05,0.1
20,2x3,lnorm,RNK,0.05,0.4,0,0,0.45,0.15,0.05
20,2x3,lnorm,ART,0.05,0.4,0,0,0.35,0.1,0.1
20,2x3,lnorm,INT,0.05,0.4,0,0,0.45,0.15,0.1
20,2x3,lnorm,PAR,0.01,0.4,0,0,0.2,0,0
20,2x3,lnorm,RNK,0.01,0.4,0,0,0.2,0,0
20,2x3,lnorm,ART,0.01,0.4,0,0,0.2,0.05,0.1
20,2x3,lnorm,INT,0.01,0.4,0,0,0.4,0,0
20,2x3,lnorm,PAR,0.05,0,0.4,0,0,0.05,0.05
20,2x3,lnorm,RNK,0.05,0,0.4,0,0.05,0.15,0.1
20,2x3,lnorm,ART,0.05,0,0.4,0,0.05,0.1,0.1
20,2x3,lnorm,INT,0.05,0,0.4,0,0,0.1,0.05
20,2x3,lnorm,PAR,0.01,0,0.4,0,0,0,0
20,2x3,lnorm,RNK,0.01,0,0.4,0,0,0,0
20,2x3,lnorm,ART,0.01,0,0.4,0,0,0,0.05
20,2x3,lnorm,INT,0.01,0,0.4,0,0,0,0
20,2x3,lnorm,PAR,0.05,0.8,0,0,0.7,0,0
20,2x3,lnorm,RNK,0.05,0.8,0,0,1,0,0
20,2x3,lnorm,ART,0.05,0.8,0,0,0.9,0,0
20,2x3,lnorm,INT,0.05,0.8,0,0,1,0,0
20,2x3,lnorm,PAR,0.01,0.8,0,0,0.55,0,0
20,2x3,lnorm,RNK,0.01,0.8,0,0,0.9,0,0
20,2x3,lnorm,ART,0.01,0.8,0,0,0.85,0,0
20,2x3,lnorm,INT,0.01,0.8,0,0,0.85,0,0
20,2x3,lnorm,PAR,0.05,0,0.8,0,0,0.65,0
20,2x3,lnorm,RNK,0.05,0,0.8,0,0,0.9,0
20,2x3,lnorm,ART,0.05,0,0.8,0,0.1,0.85,0.05
20,2x3,lnorm,INT,0.05,0,0.8,0,0,0.9,0
20,2x3,lnorm,PAR,0.01,0,0.8,0,0,0.4,0
20,2x3,lnorm,RNK,0.01,0,0.8,0,0,0.8,0
20,2x3,lnorm,ART,0.01,0,0.8,0,0.05,0.75,0
20,2x3,lnorm,INT,0.01,0,0.8,0,0,0.8,0
20,2x3,exp,PAR,0.05,0.4,0,0,0.55,0,0
20,2x3,exp,RNK,0.05,0.4,0,0,0.5,0.05,0
20,2x3,exp,ART,0.05,0.4,0,0,0.55,0.1,0.1
20,2x3,exp,INT,0.05,0.4,0,0,0.45,0.05,0.05
20,2x3,exp,PAR,0.01,0.4,0,0,0.25,0,0
