n,design,family,method,alpha,effectX1,effectX2,effectX1X2,rateX1,rateX2,rateX1X2
20,4x3,norm,PAR,0.05,0.2,0,0,0.15,0,0.05
20,4x3,norm,RNK,0.05,0.2,0,0,0.15,0,0
20,4x3,norm,ART,0.05,0.2,0,0,0.15,0,0
20,4x3,norm,INT,0.05,0.2,0,0,0.15,0.05,0.05
20,4x3,norm,PAR,0.01,0.2,0,0,0,0,0
20,4x3,norm,RNK,0.01,0.2,0,0,0.05,0,0
20,4x3,norm,ART,0.01,0.2,0,0,0.05,0,0
20,4x3,norm,INT,0.01,0.2,0,0,0,0,0
20,4x3,norm,PAR,0.05,0,0.2,0,0.05,0.2,0.1
20,4x3,norm,RNK,0.05,0,0.2,0,0,0.15,0.1
20,4x3,norm,ART,0.05,0,0.2,0,0.05,0.2,0.1
20,4x3,norm,INT,0.05,0,0.2,0,0.05,0.15,0.1
20,4x3,norm,PAR,0.01,0,0.2,0,0,0.05,0
20,4x3,norm,RNK,0.01,0,0.2,0,0,0,0
20,4x3,norm,ART,0.01,0,0.2,0,0,0.05,0
20,4x3,norm,INT,0.01,0,0.2,0,0,0.05,0
20,4x3,lnorm,PAR,0.05,0.2,0,0,0.1,0.15,0.05
20,4x3,lnorm,RNK,0.05,0.2,0,0,0.2,0,0
20,4x3,lnorm,ART,0.05,0.2,0,0,0.2,0.1,0.05
20,4x3,lnorm,INT,0.05,0.2,0,0,0.2,0.15,0
20,4x3,lnorm,PAR,0.01,0.2,0,0,0.05,0,0
20,4x3,lnorm,RNK,0.01,0.2,0,0,0.05,0,0
20,4x3,lnorm,ART,0.01,0.2,0,0,0.1,0.05,0.05
20,4x3,lnorm,INT,0.01,0.2,0,0,0,0,0
20,4x3,lnorm,PAR,0.05,0,0.2,0,0,0.1,0.05
20,4x3,lnorm,RNK,0.05,0,0.2,0,0.05,0.15,0.1
20,4x3,lnorm,ART,0.05,0,0.2,0,0,0.2,0
20,4x3,lnorm,INT,0.05,0,0.2,0,0.05,0.15,0.05
20,4x3,lnorm,PAR,0.01,0,0.2,0,0,0,0
20,4x3,lnorm,RNK,0.01,0,0.2,0,0,0.15,0
20,4x3,lnorm,ART,0.01,0,0.2,0,0,0.1,0
20,4x3,lnorm,INT,0.01,0,0.2,0,0,0.15,0
20,4x3,exp,PAR,0.05,0.2,0,0,0.2,0.1,0
20,4x3,exp,RNK,0.05,0.2,0,0,0.15,0.05,0
20,4x3,exp,ART,0.05,0.2,0,0,0.1,0.05,0
20,4x3,exp,INT,0.05,0.2,0,0,0.15,0.15,0
20,4x3,exp,PAR,0.01,0.2,0,0,0.05,0.05,0
20,4x3,exp,RNK,0.01,0.2,0,0,0,0.05,0
20,4x3,exp,ART,0.01,0.2,0,0,0,0.05,0
20,4x3,exp,INT,0.01,0.2,0,0,0,0.05,0
20,4x3,exp,PAR,0.05,0,0.2,0,0.1,0.35,0
20,4x3,exp,RNK,0.05,0,0.2,0,0.1,0.2,0.05
20,4x3,exp,ART,0.05,0,0.2,0,0.1,0.25,0.05
20,4x3,exp,INT,0.05,0,0.2,0,0.1,0.15,0.05
20,4x3,exp,PAR,0.01,0,0.2,0,0,0.2,0
20,4x3,exp,RNK,0.01,0,0.2,0,0.05,0.1,0
20,4x3,exp,ART,0.01,0,0.2,0,0.05,0.1,0
