n,design,family,effectX1,effectX2,effectX1X2,parX1,parX2,parX1X2,rnkX1,rnkX2,rnkX1X2,artX1,artX2,artX1X2,intX1,intX2,intX1X2,grtX1,grtX2,grtX1X2
20,2x3,norm,2.8638,-7.5824,0,1.3116,3.068,0.1897,1.3358,2.5708,0.3789,1.3926,1.7134,0.1876,1.2347,2.1435,0.3237,1.3116,3.068,0.1897
20,2x3,norm,-0.2702,5.2393,0,0.1872,2.1001,0.1314,0.1803,1.7964,0.1583,0.1791,1.7643,0.1063,0.1885,1.4623,0.1118,0.1872,2.1001,0.1314
20,2x3,norm,6.7984,7.9988,0,3.2145,3.5884,0.0836,1.5248,1.9002,0.2717,1.7333,1.4377,0.0625,1.3591,1.6493,0.1172,3.2145,3.5884,0.0836
20,2x3,norm,6.1278,1.2637,0,2.6825,0.4078,0.0645,1.8856,0.4292,0.0236,1.7341,0.4214,0.0221,1.4324,0.3864,0.036,2.6825,0.4078,0.0645
20,2x3,norm,-3.2033,7.851,0,1.6398,3.75,0.1425,1.6248,2.7741,0.479,1.6951,1.4189,0.1302,1.2774,1.9885,0.186,1.6398,3.75,0.1425
20,2x3,norm,3.9139,0.7961,0,1.5808,0.4003,0.1018,1.6527,0.384,0.1171,1.554,0.3967,0.1291,1.3461,0.3991,0.097,1.5808,0.4003,0.1018
20,2x3,norm,2.8928,-6.9373,0,1.4857,2.6098,0.1355,1.383,2.6366,0.2189,1.523,2.3477,0.1411,1.2836,2.2369,0.1834,1.4857,2.6098,0.1355
20,2x3,norm,-4.045,-3.5597,0,1.9614,1.2645,0.097,1.9942,1.1862,0.0552,1.6699,1.3193,0.1264,1.739,1.1972,0.1723,1.9614,1.2645,0.097
20,2x3,norm,-3.3596,-5.4708,0,1.6299,2.1647,0.2409,1.6174,2.1972,0.2665,1.6187,2.2161,0.2437,1.4532,1.9088,0.0403,1.6299,2.1647,0.2409
20,2x3,norm,-7.0709,4.1945,0,3.6879,1.7054,0.0391,2.9293,1.3667,0.0655,1.7344,1.3704,0.0282,2.0388,1.1502,0.1173,3.6879,1.7054,0.0391
20,2x3,norm,6.4353,6.9343,0,3.5087,2.9394,0.0713,2.3199,1.8244,0.1707,1.7331,2.0208,0.0632,1.9602,1.675,0.1155,3.5087,2.9394,0.0713
20,2x3,norm,0.9854,6.1886,0,0.3618,2.2404,0.0917,0.3433,2.2783,0.0556,0.3604,2.2894,0.0761,0.3559,1.8402,0.1237,0.3618,2.2404,0.0917
20,2x3,norm,4.8857,-4.8758,0,1.965,2.0593,0.1277,1.5546,1.6064,0.1997,1.7062,1.4133,0.1219,1.3947,1.4455,0.0578,1.965,2.0593,0.1277
20,2x3,norm,-1.9029,4.8215,0,0.7658,2.0933,0.2271,0.6636,1.6055,0.1103,0.7746,1.413,0.2169,0.6579,1.4041,0.062,0.7658,2.0933,0.2271
20,2x3,norm,-4.7898,5.8819,0,2.0932,2.281,0.1572,1.8698,2.0742,0.2064,1.7346,2.2102,0.1256,1.7057,1.9061,0.0916,2.0932,2.281,0.1572
20,2x3,norm,-0.7084,-7.7324,0,0.362,2.9854,0.3184,0.3678,3.0458,0.287,0.3619,2.8064,0.3173,0.2882,2.1384,0.3196,0.362,2.9854,0.3184
20,2x3,norm,-4.0506,-7.9878,0,1.7887,3.0227,0.1732,1.5362,2.6765,0.2187,1.656,2.7388,0.1628,1.4003,2.2622,0.1173,1.7887,3.0227,0.1732
20,2x3,norm,-4.7162,-3.6717,0,2.2002,1.3275,0.1119,2.3012,1.2865,0.0462,1.7331,1.3725,0.1189,1.8614,1.2105,0.1393,2.2002,1.3275,0.1119
20,2x3,norm,-5.8577,-5.2326,0,2.9747,2.1205,0.0647,3.2283,1.9716,0.1226,1.7338,2.1726,0.0505,2.3625,1.6756,0.161,2.9747,2.1205,0.0647
20,2x3,norm,7.0476,5.9811,0,3.5402,2.6279,0.1623,2.2267,1.3264,0.0921,1.7333,1.419,0.1673,1.8032,1.2144,0.1104,3.5402,2.6279,0.1623
20,2x3,norm,-0.2013,-4.8317,0,0.0366,1.8261,0.1688,0.0612,1.448,0.1368,0.0371,1.454,0.1501,0.069,1.2726,0.1181,0.0366,1.8261,0.1688
20,2x3,norm,-2.5867,-1.2791,0,1.0831,0.4911,0.0857,1.1633,0.4816,0.0776,1.1918,0.5032,0.1174,1.0687,0.4969,0.1061,1.0831,0.4911,0.0857
20,2x3,norm,3.8386,-5.3873,0,1.6134,1.8943,0.0585,1.5822,1.8844,0.2171,1.6713,1.7916,0.0583,1.4133,1.6576,0.0499,1.6134,1.8943,0.0585
20,2x3,norm,5.4949,-7.3968,0,2.4441,2.854,0.1331,1.6683,2.0712,0.3338,1.7265,1.6259,0.1316,1.4241,1.7198,0.1019,2.4441,2.854,0.1331
20,2x3,norm,-3.8868,-0.7519,0,1.7137,0.1012,0.0783,1.6097,0.0961,0.0695,1.5985,0.0845,0.0773,1.2831,0.0802,0.0709,1.7137,0.1012,0.0783
20,2x3,norm,-7.2041,-5.4051,0,3.6382,2.1959,0.1269,3.4189,1.8941,0.0738,1.7341,2.0291,0.1158,2.3994,1.5832,0.1951,3.6382,2.1959,0.1269
20,2x3,norm,2.8978,2.8268,0,1.173,0.9089,0.1672,1.218,0.8684,0.0926,1.2036,0.9323,0.1375,1.1789,0.9187,0.1339,1.173,0.9089,0.1672
20,2x3,norm,-4.7852,5.6535,0,2.1812,2.1497,0.0858,2.1733,2.1235,0.2972,1.7248,2.2378,0.099,1.8516,1.8691,0.0258,2.1812,2.1497,0.0858
20,2x3,norm,3.0868,-1.6482,0,1.3598,0.763,0.1103,1.4645,0.7489,0.1221,1.4505,0.7609,0.126,1.2733,0.715,0.06,1.3598,0.763,0.1103
20,2x3,norm,5.9466,7.9802,0,2.7117,3.0254,0.1937,2.261,2.521,0.4097,1.7358,2.3753,0.1952,1.837,2.0516,0.0485,2.7117,3.0254,0.1937
20,2x3,norm,0.5183,2.5221,0,0.2466,0.8948,0.177,0.1616,0.874,0.123,0.2401,0.9383,0.2064,0.2065,0.8898,0.1526,0.2466,0.8948,0.177
20,2x3,norm,3.669,1.129,0,1.6765,0.4812,0.0741,1.7688,0.4796,0.0658,1.6642,0.4732,0.0226,1.4046,0.4547,0.104,1.6765,0.4812,0.0741
20,2x3,norm,-3.3106,1.5989,0,1.5054,0.6514,0.17,1.5773,0.6249,0.1103,1.558,0.633,0.1791,1.3505,0.6239,0.1352,1.5054,0.6514,0.17
20,2x3,norm,-5.5775,-5.8248,0,2.4346,1.8764,0.0613,2.399,1.7715,0.1223,1.7328,2.0112,0.0478,2.0168,1.6422,0.1333,2.4346,1.8764,0.0613
20,2x3,norm,7.4379,-1.1244,0,3.3718,0.5613,0.1427,1.9763,0.5341,0.1279,1.7325,0.5576,0.1602,1.5153,0.5145,0.1516,3.3718,0.5613,0.1427
20,2x3,norm,-5.4061,-1.2252,0,2.4138,0.4583,0.0735,1.8831,0.4346,0.0582,1.7326,0.4187,0.0675,1.4607,0.4439,0.0725,2.4138,0.4583,0.0735
20,2x3,norm,-6.3606,-1.8938,0,3.2442,0.7806,0.0692,2.2342,0.8126,0.0568,1.7337,0.8189,0.0932,1.6391,0.7089,0.0638,3.2442,0.7806,0.0692
20,2x3,norm,-1.4966,1.3948,0,0.6136,0.4804,0.1793,0.6681,0.4717,0.1575,0.6275,0.4981,0.1718,0.6055,0.4588,0.1858,0.6136,0.4804,0.1793
20,2x3,norm,-1.9046,1.814,0,0.7329,0.7661,0.1236,0.7583,0.7614,0.1044,0.7654,0.7923,0.103,0.712,0.7608,0.1398,0.7329,0.7661,0.1236
20,2x3,norm,-0.2563,-7.0408,0,0.1446,2.4009,0.0536,0.1385,2.3629,0.0668,0.1385,2.3706,0.0827,0.1905,1.8361,0.0852,0.1446,2.4009,0.0536
20,2x3,norm,4.3981,-1.1874,0,2.0811,0.4109,0.0141,1.8401,0.3818,0.0524,1.7342,0.3866,0.0353,1.4198,0.3733,0.046,2.0811,0.4109,0.0141
20,2x3,norm,-2.6612,5.5873,0,1.2066,2.4729,0.1269,1.2008,2.2164,0.319,1.2803,1.6096,0.1426,1.144,1.9217,0.2866,1.2066,2.4729,0.1269
20,2x3,norm,4.1779,-4.5941,0,1.9541,1.8865,0.0889,1.7455,1.6873,0.2789,1.7012,1.5619,0.1003,1.5272,1.5074,0.0565,1.9541,1.8865,0.0889
20,2x3,norm,7.4726,0.6615,0,3.0656,0.3421,0.1251,1.8635,0.3679,0.1478,1.7375,0.3511,0.1705,1.4152,0.3331,0.1103,3.0656,0.3421,0.1251
20,2x3,norm,-0.047,-0.0444,0,0.123,0.1377,0.0388,0.1146,0.1091,0.0518,0.1144,0.1137,0.0423,0.1222,0.1445,0.0394,0.123,0.1377,0.0388
20,2x3,norm,-3.6096,3.5992,0,1.7212,1.521,0.0081,1.6306,1.3766,0.1268,1.6526,1.3667,0.0199,1.467,1.2998,0.0263,1.7212,1.521,0.0081
20,2x3,norm,1.1373,2.2008,0,0.6709,0.8649,0.0825,0.6197,0.8413,0.0837,0.6879,0.9103,0.1352,0.6543,0.853,0.0451,0.6709,0.8649,0.0825
20,2x3,norm,-4.5685,-0.5483,0,2.1149,0.2891,0.0119,1.781,0.2751,0.0141,1.7138,0.2864,0.0121,1.3806,0.2799,0.0322,2.1149,0.2891,0.0119
20,2x3,norm,1.8233,2.1828,0,0.6706,0.9615,0.1128,0.6526,0.932,0.0452,0.7055,0.9538,0.105,0.6685,0.9298,0.0882,0.6706,0.9615,0.1128
20,2x3,norm,-5.2836,-2.5746,0,2.1158,0.9689,0.0216,2.0921,0.975,0.108,1.7261,0.9936,0.0145,1.6384,0.8899,0.0164,2.1158,0.9689,0.0216
20,2x3,norm,-5.9146,-7.326,0,2.9339,2.9304,0.0807,2.221,2.3604,0.369,1.7349,2.2235,0.0871,1.8302,1.9652,0.0496,2.9339,2.9304,0.0807
20,2x3,norm,-1.7918,-2.5085,0,0.8271,1.0224,0.2988,0.8733,1.1214,0.3744,0.8868,1.1055,0.2799,0.833,1.0041,0.2618,0.8271,1.0224,0.2988
20,2x3,norm,-1.1162,-1.5619,0,0.5411,0.62,0.1492,0.5138,0.6356,0.1543,0.5226,0.6225,0.1438,0.5097,0.6138,0.1476,0.5411,0.62,0.1492
20,2x3,norm,0.2162,-0.0683,0,0.1501,0.1187,0.0188,0.1325,0.1378,0.0619,0.1451,0.139,0.0686,0.1415,0.1291,0.0251,0.1501,0.1187,0.0188
20,2x3,norm,-5.301,3.6364,0,2.4348,1.4462,0.1899,2.3282,1.302,0.1562,1.7328,1.3603,0.1852,1.8198,1.1639,0.1109,2.4348,1.4462,0.1899
20,2x3,norm,2.5694,-6.9742,0,1.1691,2.6731,0.0523,1.1739,2.5856,0.2327,1.2082,2.1049,0.0528,1.0969,2.142,0.1947,1.1691,2.6731,0.0523
20,2x3,norm,-4.4011,-0.3165,0,2.1645,0.2036,0.0821,1.7614,0.1907,0.0466,1.7303,0.1938,0.0654,1.3684,0.2231,0.0541,2.1645,0.2036,0.0821
20,2x3,norm,1.9312,2.364,0,0.7883,0.8701,0.1123,0.7885,0.8612,0.1771,0.8123,0.8361,0.0823,0.7908,0.8682,0.1253,0.7883,0.8701,0.1123
20,2x3,norm,3.3356,2.5793,0,1.5257,1.0453,0.0938,1.57,0.9945,0.0305,1.5927,1.0427,0.0907,1.4196,0.9932,0.103,1.5257,1.0453,0.0938
20,2x3,norm,-0.5202,7.259,0,0.1961,2.8755,0.1105,0.2165,2.6164,0.1243,0.2188,2.58,0.1046,0.2082,1.9437,0.134,0.1961,2.8755,0.1105
20,2x3,norm,-5.0451,-5.9104,0,2.4415,2.5184,0.3304,1.6523,1.6895,0.2295,1.7335,1.6174,0.3307,1.5544,1.6172,0.2508,2.4415,2.5184,0.3304
20,2x4,norm,-6.1645,4.8025,0,5.0637,2.3461,0.192,5.2785,2.5141,0.1931,2.7081,2.5549,0.1679,4.0321,1.9145,0.2605,5.0637,2.3461,0.192
20,2x4,norm,5.1162,-3.6696,0,4.2243,1.7108,0.1944,4.1866,1.4623,0.1513,3.1588,1.5021,0.2172,3.2655,1.4342,0.3102,4.2243,1.7108,0.1944
20,2x4,norm,4.7122,7.9665,0,3.3943,3.3112,0.0105,2.8492,2.7229,0.6211,2.8307,1.6495,0.0444,2.679,2.2344,0.2806,3.3943,3.3112,0.0105
20,2x4,norm,-3.0233,6.5536,0,2.5736,3.1877,0.1128,2.7749,2.6533,0.5922,2.6715,1.6881,0.1028,2.314,2.3342,0.3042,2.5736,3.1877,0.1128
20,2x4,norm,4.2026,4.8517,0,3.1403,2.4113,0.1463,3.0975,2.1872,0.3217,2.6977,2.2585,0.1723,2.6904,2.0191,0.1286,3.1403,2.4113,0.1463
20,2x4,norm,6.2119,1.3124,0,5.0607,0.6865,0.0899,3.2649,0.6824,0.0869,2.8581,0.6669,0.067,2.495,0.6657,0.1135,5.0607,0.6865,0.0899
20,2x4,norm,-3.0043,2.3964,0,2.1013,0.8939,0.0592,2.2575,0.8185,0.0598,2.1695,0.8532,0.0715,1.9624,0.8818,0.0894,2.1013,0.8939,0.0592
20,2x4,norm,0.6012,-2.6891,0,0.3828,1.2159,0.1311,0.3423,1.1662,0.1243,0.4074,1.1685,0.1545,0.3865,1.2243,0.1345,0.3828,1.2159,0.1311
20,2x4,norm,-5.7074,-2.9175,0,4.0604,1.3659,0.1471,3.7665,1.3333,0.119,2.6977,1.329,0.127,2.786,1.1411,0.1334,4.0604,1.3659,0.1471
20,2x4,norm,-7.381,-2.114,0,5.7479,1.055,0.2358,4.0057,1.0384,0.1489,3.2559,1.0355,0.2105,3.2552,1.0137,0.2258,5.7479,1.055,0.2358
20,2x4,norm,1.1321,-7.3456,0,0.8359,3.2728,0.2026,0.7598,2.8932,0.1374,0.8794,2.851,0.2455,0.7759,2.5469,0.1546,0.8359,3.2728,0.2026
20,2x4,norm,3.1889,2.7143,0,2.5238,1.2833,0.0647,2.5343,1.2624,0.0912,2.6069,1.3396,0.054,2.361,1.2186,0.0798,2.5238,1.2833,0.0647
20,2x4,norm,-7.9893,5.0424,0,6.4974,2.2503,0.2511,5.5043,2.0255,0.0888,3.0343,1.9999,0.2467,3.9777,1.7802,0.3347,6.4974,2.2503,0.2511
20,2x4,norm,-1.8948,-6.321,0,1.2317,2.714,0.1717,1.1776,1.7289,0.3019,1.2898,1.4371,0.1795,1.2035,1.5927,0.1618,1.2317,2.714,0.1717
20,2x4,norm,-5.5918,7.9587,0,4.4897,4.2589,0.1405,3.0794,3.0975,0.2218,2.7128,2.8252,0.1207,2.6032,2.7197,0.1681,4.4897,4.2589,0.1405
20,2x4,norm,6.3931,-3.2395,0,4.8213,1.5435,0.0986,3.838,1.4162,0.0455,2.6915,1.4002,0.087,3.033,1.2543,0.1767,4.8213,1.5435,0.0986
20,2x4,norm,1.8983,-3.7203,0,1.2353,2.0003,0.1714,1.2561,2.1349,0.2157,1.2694,2.0755,0.1505,1.2011,1.821,0.1617,1.2353,2.0003,0.1714
20,2x4,norm,2.2216,-1.9728,0,1.7105,0.6521,0.2268,1.7556,0.6286,0.2165,1.78,0.6713,0.1843,1.6703,0.6381,0.1983,1.7105,0.6521,0.2268
20,2x4,norm,-2.9441,-1.2942,0,2.4876,0.5837,0.143,2.6158,0.5851,0.093,2.5988,0.608,0.0856,2.2717,0.55,0.0947,2.4876,0.5837,0.143
20,2x4,norm,-4.3409,5.0127,0,4.1742,2.5656,0.3776,3.6312,2.3586,0.3405,3.1978,2.4463,0.3935,3.5441,2.016,0.114,4.1742,2.5656,0.3776
20,2x4,norm,-0.8389,7.7522,0,0.5493,3.438,0.1892,0.5805,3.3189,0.2294,0.5601,3.1506,0.2042,0.565,2.5821,0.2322,0.5493,3.438,0.1892
20,2x4,norm,-5.7585,4.2179,0,4.4714,2.3157,0.1832,4.3806,2.0729,0.2014,2.8354,2.2284,0.1997,3.4384,1.8098,0.2477,4.4714,2.3157,0.1832
20,2x4,norm,-6.9395,6.687,0,5.8099,2.8386,0.1227,3.9134,1.6131,0.1805,3.3016,1.6249,0.1324,3.4118,1.5421,0.1561,5.8099,2.8386,0.1227
20,2x4,norm,-1.9603,0.584,0,1.5182,0.4711,0.0903,1.6155,0.4364,0.0981,1.6443,0.4649,0.0486,1.5094,0.4811,0.1121,1.5182,0.4711,0.0903
20,2x4,norm,-5.7773,1.5768,0,5.1518,0.726,0.1973,3.6256,0.7065,0.2314,3.1946,0.7093,0.2035,2.9253,0.7246,0.2402,5.1518,0.726,0.1973
20,2x4,norm,-4.2931,-4.9766,0,2.6269,2.6059,0.1412,2.5081,2.3371,0.2633,2.3891,2.4818,0.1375,2.1402,2.1183,0.0677,2.6269,2.6059,0.1412
20,2x4,norm,6.1882,7.5147,0,3.6566,3.6766,0.2373,2.7267,2.5805,0.1757,2.4736,2.814,0.2394,2.3593,2.4244,0.1285,3.6566,3.6766,0.2373
20,2x4,norm,-1.8809,0.0126,0,1.1074,0.1506,0.1331,1.1402,0.1348,0.1422,1.1662,0.1288,0.1514,1.0656,0.1428,0.1314,1.1074,0.1506,0.1331
20,2x4,norm,-0.1558,5.6127,0,0.0365,2.3775,0.1133,0.026,2.4904,0.1272,0.012,2.4786,0.1193,0.0208,2.162,0.1151,0.0365,2.3775,0.1133
20,2x4,norm,-4.6161,5.4657,0,3.0593,2.2474,0.163,2.8821,1.8025,0.2842,2.7455,1.6932,0.1741,2.5563,1.6733,0.0957,3.0593,2.2474,0.163
20,2x4,norm,7.517,6.9835,0,5.8767,3.6474,0.1287,6.0389,3.1989,0.1346,2.604,3.5279,0.1207,4.3841,2.5351,0.3595,5.8767,3.6474,0.1287
20,2x4,norm,4.0354,-1.3468,0,2.4256,0.6082,0.0706,2.4582,0.6096,0.1276,2.2872,0.6176,0.0848,1.9819,0.5955,0.146,2.4256,0.6082,0.0706
20,2x4,norm,4.9559,7.5923,0,3.7643,3.2691,0.1504,3.0659,2.7402,0.5774,2.9128,2.0247,0.161,2.5427,2.2651,0.1792,3.7643,3.2691,0.1504
20,2x4,norm,4.4181,2.8291,0,3.1494,1.4891,0.1291,3.1607,1.3249,0.1526,2.6471,1.3087,0.127,2.5273,1.3349,0.1548,3.1494,1.4891,0.1291
20,2x4,norm,-2.4614,-6.9843,0,1.5975,3.173,0.0727,1.7495,2.5792,0.3733,1.7201,2.3189,0.0787,1.4805,2.4362,0.2436,1.5975,3.173,0.0727
20,2x4,norm,-1.8934,-7.1574,0,1.668,2.9807,0.0622,1.564,2.5917,0.2738,1.755,2.3757,0.0466,1.5636,2.5484,0.202,1.668,2.9807,0.0622
20,2x4,norm,-7.3945,5.3148,0,5.0649,2.2267,0.1125,5.2996,2.153,0.0718,2.7907,2.2044,0.1357,3.8743,1.9914,0.3419,5.0649,2.2267,0.1125
20,2x4,norm,4.3115,7.6978,0,3.6439,3.7129,0.1101,3.4009,3.3099,0.5672,2.8799,2.9084,0.092,2.9937,2.7625,0.2567,3.6439,3.7129,0.1101
20,2x4,norm,0.9594,1.9769,0,0.8518,0.9339,0.116,0.8325,0.947,0.1196,0.8695,0.9382,0.1446,0.8644,0.9037,0.089,0.8518,0.9339,0.116
20,2x4,norm,3.294,-5.2308,0,2.981,2.0224,0.286,2.963,2.1211,0.4456,3.0808,2.0818,0.2517,2.9529,1.8595,0.2213,2.981,2.0224,0.286
20,2x4,norm,-4.0905,-5.8957,0,3.3154,2.7671,0.0453,3.3042,2.6466,0.4406,2.9978,2.3353,0.047,2.7886,2.2712,0.0967,3.3154,2.7671,0.0453
20,2x4,norm,-4.5607,-5.6411,0,3.34,2.499,0.1373,3.5475,2.319,0.3432,2.6864,2.3219,0.1442,3.021,2.2492,0.1431,3.34,2.499,0.1373
20,2x4,norm,-5.8265,-7.0449,0,3.793,3.7519,0.1364,2.3705,2.644,0.1437,2.6221,2.3959,0.1451,2.0877,2.2809,0.107,3.793,3.7519,0.1364
20,2x4,norm,2.2807,2.6186,0,1.3204,1.2734,0.1161,1.4846,1.2019,0.1093,1.5494,1.2384,0.1126,1.3173,1.181,0.0528,1.3204,1.2734,0.1161
20,2x4,norm,0.3596,4.3645,0,0.3294,1.7847,0.1859,0.3626,1.7475,0.2496,0.32,1.6857,0.2054,0.3792,1.6177,0.1985,0.3294,1.7847,0.1859
20,2x4,norm,-6.3312,7.1973,0,4.206,3.5709,0.1531,3.9573,2.6991,0.3127,2.5248,3.0684,0.148,3.0305,2.548,0.1256,4.206,3.5709,0.1531
20,2x4,norm,-6.6188,2.0001,0,4.505,1.0758,0.1737,3.6547,1.115,0.1316,2.7606,1.1399,0.2052,2.7976,1.0206,0.1409,4.505,1.0758,0.1737
20,2x4,norm,-4.5451,-7.0397,0,3.0425,3.6809,0.2025,2.8847,3.3247,0.3342,2.5257,3.8175,0.186,2.7592,3.0691,0.2132,3.0425,3.6809,0.2025
20,2x4,norm,-1.0489,0.3696,0,0.672,0.3827,0.234,0.6506,0.38,0.2582,0.661,0.3868,0.2379,0.6601,0.4053,0.2429,0.672,0.3827,0.234
20,2x4,norm,1.8465,4.8857,0,1.1864,2.271,0.1208,1.2319,2.1459,0.3403,1.282,1.9748,0.1127,1.1465,1.9744,0.2062,1.1864,2.271,0.1208
20,2x4,norm,-7.3941,0.6523,0,4.8037,0.4133,0.1182,2.8677,0.3912,0.0953,2.7453,0.3809,0.0924,2.2066,0.3805,0.1137,4.8037,0.4133,0.1182
20,2x4,norm,2.5304,3.0694,0,2.0645,1.4572,0.1099,2.1332,1.4048,0.172,2.2069,1.4143,0.1018,1.9751,1.4227,0.1026,2.0645,1.4572,0.1099
20,2x4,norm,6.4231,7.4756,0,7.8404,3.7696,0.1816,5.2922,2.3579,0.3709,3.7258,2.4547,0.1731,4.3416,2.0249,0.0767,7.8404,3.7696,0.1816
20,2x4,norm,-3.7079,-7.4092,0,2.6867,3.2064,0.1649,2.7047,2.8231,0.4724,2.7566,2.2887,0.1567,2.3099,2.4837,0.2401,2.6867,3.2064,0.1649
20,2x4,norm,2.8701,-2.6798,0,2.6859,1.3854,0.1584,2.7831,1.4069,0.1587,2.8881,1.4486,0.1324,2.4768,1.3013,0.1348,2.6859,1.3854,0.1584
20,2x4,norm,6.7355,-2.3703,0,4.6463,1.3243,0.2411,4.301,1.3646,0.2033,2.9119,1.3491,0.2179,3.368,1.2334,0.3121,4.6463,1.3243,0.2411
20,2x4,norm,3.6377,0.9666,0,3.2152,0.4977,0.1539,3.1652,0.4986,0.1492,2.8964,0.5123,0.1272,2.5889,0.5176,0.139,3.2152,0.4977,0.1539
20,2x4,norm,4.2779,0.821,0,3.4435,0.4962,0.1359,3.2711,0.5011,0.1124,3.0641,0.4953,0.1403,2.535,0.446,0.0732,3.4435,0.4962,0.1359
20,2x4,norm,4.251,-2.4302,0,3.044,1.0916,0.2071,3.0162,1.0864,0.1141,2.8026,1.1186,0.1765,2.6994,1.0115,0.1185,3.044,1.0916,0.2071
20,2x4,norm,0.7486,7.2037,0,0.5602,4.3016,0.171,0.5147,2.7441,0.1357,0.5408,2.5832,0.1671,0.5722,2.1695,0.2362,0.5602,4.3016,0.171
20,2x4,norm,2.132,-1.2031,0,1.4567,0.7177,0.095,1.4643,0.7081,0.0587,1.4805,0.645,0.0801,1.4223,0.7182,0.0742,1.4567,0.7177,0.095
20,2x4,norm,1.7369,1.1046,0,1.2683,0.5792,0.1746,1.3674,0.5636,0.1925,1.4094,0.5504,0.2165,1.2236,0.5558,0.1545,1.2683,0.5792,0.1746
20,2x4,norm,-1.2876,-6.3494,0,0.7152,2.7457,0.0904,0.6798,2.7624,0.1498,0.7352,2.6986,0.0959,0.6604,2.4729,0.0368,0.7152,2.7457,0.0904
20,2x4,norm,-7.517,-2.6451,0,5.9972,1.3936,0.2769,4.2393,1.3818,0.2498,2.8325,1.433,0.3174,3.1736,1.155,0.1385,5.9972,1.3936,0.2769
20,2x4,norm,-7.5237,-4.9058,0,5.5806,2.301,0.2428,4.9822,1.851,0.2786,2.8109,1.8795,0.2458,3.749,1.6178,0.3248,5.5806,2.301,0.2428
20,2x4,norm,-0.5695,5.6939,0,0.4027,2.2514,0.1906,0.355,2.1677,0.1242,0.3774,2.1714,0.2075,0.3647,2.0172,0.1495,0.4027,2.2514,0.1906
20,2x4,norm,-2.1018,5.5505,0,1.8033,2.7677,0.188,1.8919,2.8372,0.2616,1.8111,2.8237,0.1846,1.7129,2.4589,0.1588,1.8033,2.7677,0.188
20,2x4,norm,-2.4552,2.5883,0,2.0465,1.0829,0.1127,2.2726,0.9904,0.1515,2.2619,1.0407,0.1147,1.9947,1.0431,0.1089,2.0465,1.0829,0.1127
20,2x4,norm,0.7296,2.8458,0,0.352,1.4405,0.2508,0.3881,1.4085,0.2366,0.3561,1.417,0.2364,0.3527,1.4059,0.2443,0.352,1.4405,0.2508
20,2x4,norm,5.4913,-1.1686,0,3.3733,0.4839,0.0892,2.6906,0.4174,0.0689,2.5882,0.4199,0.085,2.0633,0.4177,0.0285,3.3733,0.4839,0.0892
20,2x4,norm,5.7674,-7.3007,0,4.3123,3.4762,0.1258,3.9789,2.9741,0.5136,2.7939,2.8365,0.1084,3.086,2.7156,0.1472,4.3123,3.4762,0.1258
20,2x4,norm,-7.3421,-0.0702,0,5.326,0.1896,0.0832,2.9119,0.1835,0.0441,2.8707,0.2049,0.0568,2.3122,0.202,0.0545,5.326,0.1896,0.0832
20,2x4,norm,-2.664,0.9331,0,2.0103,0.4425,0.079,2.1851,0.435,0.0854,2.2474,0.441,0.0688,1.9707,0.4432,0.1033,2.0103,0.4425,0.079
20,2x4,norm,2.8581,1.8019,0,2.1215,0.8964,0.1308,2.2886,0.8906,0.181,2.3144,0.8998,0.128,2.0119,0.8719,0.1159,2.1215,0.8964,0.1308
20,2x4,norm,3.4196,1.2976,0,2.9043,0.545,0.1784,3.0597,0.522,0.1379,2.885,0.5213,0.1785,2.3728,0.53,0.2049,2.9043,0.545,0.1784
20,2x4,norm,1.7671,-3.4615,0,0.9687,1.5298,0.0469,0.9353,1.5798,0.0897,0.9662,1.6387,0.048,0.9831,1.4788,0.0458,0.9687,1.5298,0.0469
20,2x4,norm,-4.1866,5.6711,0,2.8175,3.0019,0.2253,2.4166,2.7543,0.2974,2.585,2.5221,0.2206,2.1166,2.3543,0.2206,2.8175,3.0019,0.2253
20,2x4,norm,-1.2151,-4.4006,0,0.8659,2.3099,0.0222,0.8806,2.2968,0.0401,0.9068,2.1179,0.0355,0.9027,1.8653,0.0805,0.8659,2.3099,0.0222
20,2x4,norm,7.6176,0.1199,0,6.0653,0.0699,0.0809,3.2876,0.0754,0.0753,3.2422,0.067,0.0737,2.6268,0.1058,0.0714,6.0653,0.0699,0.0809
20,2x4,norm,2.7634,-7.0201,0,1.8731,3.2755,0.0907,1.9352,3.097,0.3447,1.951,2.998,0.1025,1.7686,2.8371,0.1939,1.8731,3.2755,0.0907
20,2x4,norm,-5.7768,-1.4803,0,3.7686,0.5624,0.112,3.0751,0.5512,0.1352,2.7457,0.5412,0.1161,2.3381,0.5674,0.0996,3.7686,0.5624,0.112
20,2x4,norm,4.1151,-0.4714,0,3.1838,0.4939,0.2109,2.9024,0.4892,0.2049,2.7277,0.4752,0.1903,2.123,0.479,0.2599,3.1838,0.4939,0.2109
20,2x4,norm,-7.4146,5.364,0,5.1329,2.8052,0.246,3.6877,1.5547,0.1418,2.5702,1.5351,0.2488,2.8326,1.429,0.1684,5.1329,2.8052,0.246
20,2x4,norm,2.8542,-2.8096,0,2.2681,1.3745,0.0275,2.4008,1.3142,0.1963,2.2354,1.4226,0.0197,2.2241,1.3289,0.0392,2.2681,1.3745,0.0275
