n,design,distr,effectX1,effectX2,effectX1X2,pX1,pX2,pX1X2,parX1,parX2,parX1X2,rnkX1,rnkX2,rnkX1X2,artX1,artX2,artX1X2,intX1,intX2,intX1X2
1000,4x3,lnorm,-2.51124600507319,0,0,0,0.496414030638647,0.00565361953814215,0,0.334677208903146,0.0396283839552161,0,0.532901268142584,0.00781287222080437,0,0.473799772838292,0.0109381061500612,0,0.49698702789419,0.00653286481024823
1000,4x3,lnorm,-2.76639866270125,0,0,0,0.233458907504562,0.530135715960352,0,0.200470171674933,0.85168141682286,0,0.064827507936497,0.590010200596165,0,0.00729350119735888,0.0538263653740549,0,0.265801713144439,0.526027721557151
1000,4x3,lnorm,1.82289758510888,0,0,0,0.223505927641446,0.187158055405477,0,0.100814995167644,0.355870816575418,0,0.530867744137889,0.280567870225511,0,0.213863447215331,0.206283804365046,0,0.238662961455991,0.191216346166169
1000,4x3,lnorm,-0.652743125334382,0,0,2.1461393096305e-181,0.148933179770591,0.667946449242405,9.101556878796e-98,0.0829088755268955,0.558965793395445,5.13152827362975e-174,0.330848719597424,0.871598238115696,6.42955230369948e-173,0.155708367735334,0.707045910203902,3.84437852111584e-181,0.139412077653937,0.660030654502486
1000,4x3,lnorm,-2.3980579469353,0,0,0,0.0501605780457845,0.308806096565007,0,0.224182063120658,0.678876938013925,0,0.0634630721015741,0.216243681451294,0,0.0406891438631413,0.010271995037486,0,0.0535165795762775,0.337347411641984
1000,4x3,lnorm,2.66213726066053,0,0,0,0.368454183074599,0.418636546593989,0,0.662145054240711,0.753514228203991,0,0.736926122615531,0.378415334683102,0,0.94707598595495,0.695604527586747,0,0.351072063112874,0.436413269186478
1000,4x3,lnorm,-3.09244586899877,0,0,0,0.0485030090569039,0.0188202943169913,0,0.280151308839492,0.168102632952175,0,0.0463698809738834,0.026441651809009,0,1.13057808490354e-07,3.96882241174937e-08,0,0.0603472675528708,0.0454889495158542
1000,4x3,lnorm,1.18471839465201,0,0,0,0.209381877351388,0.685378263117613,1.9928029019494e-251,0.261713137318462,0.980208137639005,0,0.222615464065951,0.766485735801779,0,0.271483627331603,0.906057432489268,0,0.207198387984801,0.699048921338243
1000,4x3,lnorm,-3.39327952079475,0,0,0,0.319662451240833,0.407991158930111,0,0.633012485390382,0.945407927631285,0,0.45070176036567,0.255061593802235,0,0.132614970997188,0.466394593552184,0,0.283907327950404,0.506398105768896
1000,4x3,lnorm,-0.259881289675832,0,0,3.90088614189228e-25,0.972350405176116,0.310409622116586,8.61225195322665e-10,0.312618079001355,0.752715443330914,4.78128143464237e-23,0.874782446529646,0.477377385319731,4.02165860391139e-23,0.798877345427379,0.394042408780221,4.40832270191124e-25,0.969388865971395,0.311380237243481
1000,4x3,lnorm,0.849318943917751,0,0,3.61228184875275e-270,0.753479106792514,0.0118066147508098,2.88193812314711e-112,0.428530089005423,0.479605794800741,6.57991193662038e-258,0.848350631522944,0.00114150454891434,2.46114305852768e-257,0.429496931874218,0.00349745354075066,5.57000245005016e-270,0.762333095565555,0.0119884141838977
1000,4x3,lnorm,-1.1641438882798,0,0,0,0.210243300471836,0.640595480477992,1.23762275282932e-223,0.726173342287316,0.778560580411247,0,0.281090185806676,0.874691780398675,0,0.214553087901088,0.887851551543891,0,0.207587010501438,0.638411289988213
1000,4x3,lnorm,2.54959583282471,0,0,0,0.0730977102449966,0.886610890741151,0,0.540606586542956,0.716344419309098,0,0.0600821093237503,0.920734574787108,0,0.138663659877165,0.673528109135535,0,0.071771939666964,0.877212852908199
