n,design,distr,effectX1,effectX2,effectX1X2,etaX1,etaX2,etaX1X2,parX1,parX2,parX1X2,rnkX1,rnkX2,rnkX1X2,artX1,artX2,artX1X2,intX1,intX2,intX1X2
20,2x3,norm,-0.483784093521535,-1.53910667821765,0,0.0839149961347794,0.143782139551724,0.0128463033569188,0.0839149961347794,0.143782139551724,0.0128463033569188,0.0866217527252826,0.143191520122967,0.0165464756420298,0.0899860707055437,0.14444058614216,0.0196478137518834,0.0841321491799359,0.144451422273813,0.0124926015519467
20,2x3,norm,0.745868233963847,-1.39213118236512,0,0.0816086671409071,0.143452037485602,0.0190122199087515,0.0816086671409071,0.143452037485602,0.0190122199087515,0.0775643363663065,0.140019491923565,0.0125326792516068,0.0760635151862234,0.140764690663022,0.0130168819657268,0.0865780545622622,0.149083196157916,0.0180243667089504
20,2x3,norm,1.13017200771719,1.74571792408824,0,0.204075839951813,0.285817614056864,0.00477628286699299,0.204075839951813,0.285817614056864,0.00477628286699299,0.207720869663058,0.290022467434204,0.00543963693303347,0.213428338586829,0.305341729841919,0.00720203195100531,0.207689910772299,0.269617468124086,0.00482788660386407
20,2x3,norm,-1.48313579987735,-0.140775515697896,0,0.249245415913813,0.066016559835996,0.00567234678445754,0.249245415913813,0.066016559835996,0.00567234678445754,0.256431503469041,0.0580511829191766,0.0113105581706826,0.257747715348242,0.0605947752441138,0.00772619941451176,0.250099427842071,0.0670927107302609,0.00905400471978124
20,2x3,norm,-1.24973533581942,-0.0719169648364186,0,0.155003324069199,0.0135929534621114,0.00766297579663931,0.155003324069199,0.0135929534621114,0.00766297579663931,0.137929005209186,0.0105023164678114,0.00420229686201507,0.143679435460486,0.0110171741163815,0.00799117085186477,0.147641597083066,0.0115159083984099,0.00650952975556158
20,2x3,norm,-1.98492974322289,0.661086500622332,0,0.266520978140001,0.101595741266558,0.00515377651031228,0.266520978140001,0.101595741266558,0.00515377651031228,0.291165141848454,0.115471072008408,0.00558149522536169,0.290520281408081,0.105763297973111,0.00276006610811902,0.267215256814018,0.0843738118637468,0.00410268349207854
20,2x3,norm,0.474391546100378,-1.72938031516969,0,0.00580577539692392,0.151439509300769,0.0188706093194781,0.00580577539692392,0.151439509300769,0.0188706093194781,0.00967114442331724,0.143262944213625,0.016283790588015,0.006236196884452,0.144758043918598,0.0198232601529989,0.00604044916855195,0.147274683033269,0.0206787537996159
20,2x3,norm,-1.51529316604137,1.48674978781492,0,0.436834972834907,0.177076988703817,0.00438602648415026,0.436834972834907,0.177076988703817,0.00438602648415026,0.462616540501349,0.193385684654165,0.00791878978886786,0.468931775329109,0.179967889685083,0.00193791689751597,0.435773609374666,0.177226910332159,0.00704880796704536
20,2x3,norm,1.86009061057121,0.237147987820208,0,0.380539811127091,0.00406426003688372,0.00522359120557226,0.380539811127091,0.00406426003688372,0.00522359120557226,0.406909286524541,0.0106239966664306,0.00662844714606183,0.401766300476772,0.0110564316995497,0.00655464074545888,0.360948898693195,0.00879541136586955,0.00511293835583103
20,2x3,norm,-0.0583339901641011,1.3259582426399,0,0.0151209679693877,0.102585399687041,0.080319022475084,0.0151209679693877,0.102585399687041,0.080319022475084,0.0169812644528171,0.121687420330122,0.0803295909571048,0.0214532078367721,0.128651218343717,0.0842201801666397,0.0111575320119569,0.0937149103995474,0.0803673993864602
20,2x3,norm,0.212190881371498,1.85062781069428,0,0.0912984308566201,0.233262792995156,0.0677284428078839,0.0912984308566201,0.233262792995156,0.0677284428078839,0.0847687965558287,0.225075161221866,0.0880560913101857,0.0967084603427319,0.238477238007944,0.0846097853744871,0.0925178148864303,0.234160463454537,0.0677754565057603
20,2x3,norm,1.23716437071562,0.979410920292139,0,0.135449171680972,0.0647803658780885,0.0019980416313655,0.135449171680972,0.0647803658780885,0.0019980416313655,0.121451042294341,0.0659598542828295,0.00288784641675023,0.114807699836203,0.0623163688905579,0.00141073518400878,0.132637872427404,0.0657895567884981,0.0037543245648513
20,2x3,norm,1.04154730122536,0.0999383553862572,0,0.0316373271582128,0.0209883273866978,0.0228320574909836,0.0316373271582128,0.0209883273866978,0.0228320574909836,0.054087380133649,0.0308955913539906,0.0282737009757928,0.0587043097175611,0.037795409351523,0.035044460662677,0.0307519684323743,0.020809531310717,0.0233674022374535
20,2x3,norm,0.58162023499608,1.53110850229859,0,0.00440478969884917,0.263058728857328,0.0193228648200487,0.00440478969884917,0.263058728857328,0.0193228648200487,0.00370814834466024,0.252391238898353,0.0117683116070965,0.00638199072438924,0.255246908541599,0.0176345792109116,0.00771013668914234,0.272688241098619,0.0233500215967389
20,2x3,norm,-1.49549454636872,0.361279039643705,0,0.158835725893322,0.0390494044852918,0.0171051846151923,0.158835725893322,0.0390494044852918,0.0171051846151923,0.149893869396928,0.0471147557787915,0.0132283291158124,0.137354554523202,0.039608338575656,0.0120334342207653,0.160723360521414,0.0402834085090916,0.017837892243625
20,2x3,norm,-0.141055131331086,1.01439161226153,0,0.0117557406723775,0.0541802457617458,0.033392122115737,0.0117557406723775,0.0541802457617458,0.033392122115737,0.013094818183574,0.0499538008438411,0.0443984248911103,0.0102473729778866,0.0440577501873239,0.0366217784565763,0.0121413132773905,0.0535625406961273,0.0412121917568669
20,2x3,norm,0.0275043919682503,0.300875212997198,0,0.000257201847077236,0.0335114954241949,0.00354830009099657,0.000257201847077236,0.0335114954241949,0.00354830009099657,9.59266889872081e-05,0.0283551417092924,0.00671177233694914,7.51274035551147e-05,0.0280749336982984,0.00624016122299231,0.000133967763460582,0.0298096209073918,0.00625382506743956
20,2x3,norm,1.11539823375642,0.232287708669901,0,0.235263321072912,0.0350264412922097,0.0155810862555464,0.235263321072912,0.0350264412922097,0.0155810862555464,0.221392347505988,0.0394086356057802,0.0155244433991201,0.228977375171321,0.0408959564680599,0.0145134198334344,0.229691963432191,0.0352219817759531,0.014346904713799
20,2x3,norm,-1.85101949702948,-1.87277330923826,0,0.170324614991252,0.263142273730662,0.00326481002806938,0.170324614991252,0.263142273730662,0.00326481002806938,0.165034017881372,0.266508899584557,0.00239506407748692,0.179458491417787,0.264668039338187,0.00278470299186628,0.177285738786271,0.271332933117189,0.00312585264221028
20,2x3,norm,0.496644235216081,-0.313883163966238,0,0.0354424377588068,0.0477801082520817,0.000169447356645806,0.0354424377588068,0.0477801082520817,0.000169447356645806,0.0465280710149104,0.0382767795100854,0.000219369011059051,0.0464659925257688,0.0425636172866942,0.000603157773808817,0.0353272188392971,0.0495670913510604,0.000328636349995264
20,2x3,norm,-1.99991106987,0.669476720504463,0,0.244957839019255,0.0710411871713205,0.013408852590642,0.244957839019255,0.0710411871713205,0.013408852590642,0.262146889278702,0.0656386837921461,0.0313708009746707,0.256653076275199,0.0695989952977599,0.0183022864280672,0.244537536159858,0.0758917633607755,0.0195884336039157
20,2x3,norm,0.403896947391331,0.927799154073,0,0.0299374229749049,0.150096015420136,0.0120244537464506,0.0299374229749049,0.150096015420136,0.0120244537464506,0.0310983422194997,0.149997892027865,0.0121065983718178,0.0300232680327254,0.147029706582734,0.00697703584889466,0.0301897169150742,0.153555579800586,0.0138089964395581
20,2x3,norm,-0.431323102675378,1.06536908727139,0,5.73051673938797e-06,0.145633922050583,0.000575504544086634,5.73051673938797e-06,0.145633922050583,0.000575504544086634,3.8135189245874e-05,0.124639086242696,0.00159323772320502,7.50179730559638e-05,0.126963136641918,0.000266137463299113,0.000175022060535743,0.143386020630531,0.000340730776729229
20,2x3,norm,-1.58521018736064,-1.68862567096949,0,0.295270693251794,0.12100592303488,0.00443490652503657,0.295270693251794,0.12100592303488,0.00443490652503657,0.320391859373285,0.121019258967187,0.00564387304212879,0.316450402405518,0.109631814147688,0.00569618486817514,0.296093512906322,0.115321455867549,0.00257422703102008
20,2x3,norm,-1.73361365590245,-1.6830098349601,0,0.447201016906441,0.174625571688291,0.0140316790610707,0.447201016906441,0.174625571688291,0.0140316790610707,0.464084690578593,0.152595791130557,0.00342867734096533,0.476171025100243,0.166403059992153,0.0149404267639001,0.441315046362358,0.173278534691664,0.0147772851708933
20,2x3,norm,-0.527545123361051,0.0890826154500246,0,0.0215449961764372,0.00838427301069395,0.0157852977608567,0.0215449961764372,0.00838427301069395,0.0157852977608567,0.0319306107992597,0.00954643604935666,0.0149948651026588,0.027716342052203,0.00911182952688849,0.0145265701843008,0.0271801832192355,0.00827186319985524,0.0168487512688003
20,2x3,norm,0.870382881723344,-1.26209919899702,0,0.213115941404834,0.239656736616182,0.0487827564548949,0.213115941404834,0.239656736616182,0.0487827564548949,0.211533804907215,0.218198334634468,0.0502244192570073,0.207271440363683,0.227976568181525,0.0523260101609726,0.207062904061679,0.232463963962331,0.0519615058789619
20,2x3,norm,1.66001417953521,-1.22665075492114,0,0.419437383423046,0.160974991915543,0.0296823471798736,0.419437383423046,0.160974991915543,0.0296823471798736,0.444032739039401,0.169140253687861,0.049251209105384,0.43916183831477,0.153309077562392,0.029256915876698,0.420999975067706,0.17386131137816,0.0322189136750184
20,2x3,norm,1.70080980751663,-0.857995335943997,0,0.19851532979967,0.0809096202340841,0.00382046396570789,0.19851532979967,0.0809096202340841,0.00382046396570789,0.212454474516954,0.075837667449898,0.00132533450501268,0.213874946098255,0.084075249482459,0.00626657050944191,0.199048109774697,0.0767199961509053,0.00279182536755258
20,2x3,norm,0.235112321563065,-1.27797516062856,0,0.0344167510869572,0.0735563705024748,0.00429294505468395,0.0344167510869572,0.0735563705024748,0.00429294505468395,0.0339548046420607,0.0647788546420518,0.00462162867017229,0.0286991327768028,0.0638296098931173,0.0031048348434451,0.0335068741804067,0.0696613109186738,0.00685859838281866
20,2x3,norm,1.95649435929954,-0.116722244769335,0,0.30502415372925,0.0137640914082841,0.033656196738547,0.30502415372925,0.0137640914082841,0.033656196738547,0.324774924500329,0.0112721517767018,0.0247860651562602,0.314035473203185,0.0111555440036993,0.0200061353369099,0.294484252935459,0.0132289980649643,0.0317030791642646
20,2x3,norm,-1.75945874024183,-1.42476335540414,0,0.322542366625005,0.183496748362648,0.0166994650357283,0.322542366625005,0.183496748362648,0.0166994650357283,0.322176062609397,0.200122301896407,0.0213495104257571,0.335002933122488,0.187660682683845,0.0194729807163619,0.307242860283185,0.160619817022598,0.0125082199324181
20,2x3,norm,-1.84177349042147,0.026881467550993,0,0.244605251928763,0.024751782555461,0.00473638158183402,0.244605251928763,0.024751782555461,0.00473638158183402,0.252449234769961,0.0180846843707249,0.0030214550916161,0.244550116208541,0.0164949019643275,0.00507963306321101,0.247294643306996,0.0256939992544702,0.00414336932465037
20,2x3,norm,-1.26314844563603,0.337182062678039,0,0.155821805226526,0.0105999785859365,0.000965347002594808,0.155821805226526,0.0105999785859365,0.000965347002594808,0.153869248014806,0.0176495201941005,0.000430488949348652,0.153270946117982,0.0147869293864481,0.000775641363447118,0.156364214675481,0.012803500520926,0.000875306502750265
20,2x3,norm,1.9812083831057,0.839682593941689,0,0.327684276277549,0.128224303164877,0.0123635949640594,0.327684276277549,0.128224303164877,0.0123635949640594,0.35177133843488,0.124308904728802,0.00745008377772092,0.352258287849677,0.117922527332374,0.0112596746519539,0.312361014532663,0.124836263665975,0.0130500487260345
20,2x3,norm,0.769797090440989,1.30516602564603,0,0.0911521862980859,0.148187493847787,0.0186576147540011,0.0911521862980859,0.148187493847787,0.0186576147540011,0.0889415775694292,0.161450124191224,0.0255450718002292,0.0984501456189905,0.169297473778039,0.0221957591049857,0.0867373246725615,0.148151034758137,0.0185894533907394
20,2x3,norm,-0.0703399311751127,-0.624157157726586,0,0.0164545055289661,0.040619325456969,0.00616373141275568,0.0164545055289661,0.040619325456969,0.00616373141275568,0.0145804330761591,0.0310611714035949,0.0092280367202897,0.0173868497647972,0.0357421796928361,0.0036969101093997,0.0177760377363139,0.0390067806165697,0.00689432796696926
20,2x3,norm,-0.822561434470117,-0.0313277766108513,0,0.0488175455932918,0.0263426541622639,0.00558468889350471,0.0488175455932918,0.0263426541622639,0.00558468889350471,0.0638987847495317,0.026765751857288,0.00735273706901744,0.0583672800074857,0.0253872880292032,0.00626791382602854,0.0510726716796755,0.0263123037904614,0.00542349604395964
20,2x3,norm,0.15406546369195,0.769701547920704,0,0.00771959493960167,0.0762917674044329,0.0748669142007468,0.00771959493960167,0.0762917674044329,0.0748669142007468,0.00408637542632247,0.0796168720956226,0.074879651587064,0.00240932550696216,0.0798557566430563,0.082635368096535,0.0123790465081638,0.0814158214138176,0.0687778805248643
20,2x3,norm,-0.750363614410162,-0.747399486601353,0,0.0621223047352217,0.0253717105859361,0.0265058189780116,0.0621223047352217,0.0253717105859361,0.0265058189780116,0.0601779292870817,0.0211360907314164,0.0203363756495434,0.0616851660075479,0.0204757417747637,0.0268745443601732,0.0627978936691213,0.0201860475360683,0.027462081766877
20,2x3,norm,-0.00676073972135782,1.71669836249202,0,0.00669689079772998,0.196847913335931,0.012287971614461,0.00669689079772998,0.196847913335931,0.012287971614461,0.010814610248403,0.194469693073994,0.0152744794932486,0.00917583609219345,0.194954397171036,0.0150163915516482,0.00854765061433614,0.194597105922196,0.0106835882912761
20,2x3,norm,-1.06185850594193,-0.547829723916948,0,0.142758443028106,0.0305269092499209,0.0167435511893337,0.142758443028106,0.0305269092499209,0.0167435511893337,0.137086369041965,0.0211040774644169,0.0229278860207797,0.143630856253426,0.0296400731592807,0.0260813852400873,0.144383684810853,0.0292644481587721,0.0181873313810197
20,2x3,norm,1.40800026524812,-0.283503749407828,0,0.165097389603162,0.0210910592144558,0.00846028150713388,0.165097389603162,0.0210910592144558,0.00846028150713388,0.142834618854812,0.0253421220959827,0.00577694910831532,0.143235620411556,0.0238605949410015,0.00534411916422173,0.162706315202567,0.0219253503150646,0.00749654167446113
20,2x3,norm,-1.58902563620359,-1.84033589530736,0,0.199682534619262,0.256230826064893,0.00170417054541364,0.199682534619262,0.256230826064893,0.00170417054541364,0.180745130422111,0.227446788874826,0.00046516431276224,0.182164369720832,0.245931400386552,0.00116199768110367,0.194889652946154,0.240051237225561,0.00163424283136
20,2x3,norm,-0.0794589063152671,-1.41816894896328,0,0.0182544666363177,0.17568996026611,0.000410373339960426,0.0182544666363177,0.17568996026611,0.000410373339960426,0.0210341225938909,0.17531884311945,0.00217788088035337,0.02101642278452,0.171487443129137,0.000574400109943694,0.0162484963626678,0.171967334221322,0.0005174951244491
20,2x3,norm,-1.33913777768612,0.74500317312777,0,0.230255316168418,0.0811510242677209,0.0123611728221003,0.230255316168418,0.0811510242677209,0.0123611728221003,0.220919166089249,0.0736737387336601,0.0113229937326585,0.226466699852977,0.0716206136686332,0.0128313945242513,0.224663364045288,0.0826960319260862,0.01202509650738
20,2x3,norm,-0.747146815061569,-0.729784428142011,0,0.0456577498023427,0.0669200835027971,0.0144617209143418,0.0456577498023427,0.0669200835027971,0.0144617209143418,0.0393987400402932,0.0779540069604924,0.0154980970078595,0.0401194012134857,0.0775801285559746,0.0114615585448925,0.0487741067316726,0.0656295866471702,0.0130743124780919
20,2x3,norm,-1.03843477275223,1.17770339548588,0,0.117233620775422,0.10266214532184,0.0128475967469851,0.117233620775422,0.10266214532184,0.0128475967469851,0.105201470203348,0.0826398748449853,0.0129371502787309,0.100820294761944,0.082217506686618,0.0109252424591943,0.115668140188183,0.100074372389206,0.0129825410217122
20,2x3,norm,1.49275906011462,0.0271760895848274,0,0.18578428710396,0.0363871769499993,0.0159170106330412,0.18578428710396,0.0363871769499993,0.0159170106330412,0.18979455675034,0.0349083039893484,0.0126761381334769,0.20216248760464,0.05088525391914,0.0144779573872132,0.187226711515997,0.042832350144099,0.0139805422541315
20,2x3,norm,-0.977661846205592,1.63710969593376,0,0.0424678700141657,0.177219022515895,0.0109996052721119,0.0424678700141657,0.177219022515895,0.0109996052721119,0.0475096888914638,0.164100638653145,0.0167283770817381,0.0391466632883941,0.162491129103095,0.0114323768131442,0.0506067440306507,0.179912586220119,0.0123151045895169
20,2x3,norm,1.81437241286039,-1.39030739385635,0,0.244735516082119,0.163286004860241,0.0225576285659587,0.244735516082119,0.163286004860241,0.0225576285659587,0.235284214320266,0.13251608772957,0.0270848354486134,0.249210909792042,0.142962251979319,0.0193603068737881,0.237010450770296,0.15581239115303,0.022253756002353
20,2x3,norm,1.71685996558517,0.299264293164015,0,0.242631615791477,0.0280768615154086,0.0197829662878965,0.242631615791477,0.0280768615154086,0.0197829662878965,0.22566166228138,0.0266436143550629,0.0134595713039584,0.248673278053349,0.0284486994001084,0.0180157913505097,0.240288877023141,0.0332489817341182,0.0187635842619169
20,2x3,norm,0.468150368891656,0.99557723198086,0,0.0783866102932139,0.142179935917537,0.00689546039164564,0.0783866102932139,0.142179935917537,0.00689546039164564,0.0670844135837658,0.128002477335392,0.00893202319247339,0.071439157216242,0.129939462924994,0.00826824837622103,0.0737706524302728,0.134906296741363,0.00680325068793191
20,2x3,norm,1.6991571765393,-1.30274200625718,0,0.24744931694828,0.115966091501046,0.00252683163131396,0.24744931694828,0.115966091501046,0.00252683163131396,0.246862166394566,0.138987271165453,0.00329272767439202,0.24787637572761,0.12494699828551,0.00129470737491617,0.253613689320561,0.127299109242018,0.00475294106217385
20,2x3,norm,-1.03329121880233,-0.270211908966303,0,0.147150550345483,0.0147114377471304,0.0189048589178249,0.147150550345483,0.0147114377471304,0.0189048589178249,0.151706027193385,0.0207573609280033,0.0188297809293982,0.15601366070834,0.0149079557720922,0.0186687555907829,0.148734836129406,0.0205005571380055,0.0179162420128204
20,2x3,norm,0.565195400267839,-0.32557928096503,0,0.0650704532325778,0.0749167036231269,0.0202144447916261,0.0650704532325778,0.0749167036231269,0.0202144447916261,0.0559869118871442,0.0743999615313361,0.0196729203122432,0.0581686541263891,0.07179180782389,0.0177895436310148,0.0586403921167306,0.0724606488011506,0.0214162857769686
20,2x3,norm,-1.84702620375901,-1.72212519776076,0,0.206122556622237,0.235569372009224,0.00677824178775039,0.206122556622237,0.235569372009224,0.00677824178775039,0.197571213395265,0.225595065851339,0.00631295127231249,0.20349452770451,0.252908992967293,0.00699982260437633,0.209403502580287,0.235371995010959,0.00919588183127533
20,2x3,norm,0.076950148679316,-1.88464935403317,0,0.0014687882146022,0.26458040086712,0.0102084734770129,0.0014687882146022,0.26458040086712,0.0102084734770129,0.00112637558618463,0.255075851201932,0.00944466241370626,0.00083472279899249,0.251716909067107,0.0100890182959845,0.00133969256343982,0.267619929710556,0.00705865407837567
20,2x3,norm,1.99602726101875,1.11030096653849,0,0.274037782747205,0.0621848206851376,0.00203524465213551,0.274037782747205,0.0621848206851376,0.00203524465213551,0.2942531496161,0.0704649006360661,0.0011518546517984,0.292064035379441,0.0516271151174334,0.00265874012613117,0.270017344218395,0.0642021768712889,0.00135561458051621
20,2x3,norm,-1.95641185995191,1.52029462810606,0,0.428361246960207,0.275591203619496,0.0106277480652783,0.428361246960207,0.275591203619496,0.0106277480652783,0.436070791169566,0.277744088316877,0.0143812983392622,0.448894943148647,0.274717456470771,0.0120613202392353,0.41766358264199,0.264434586348152,0.0101502756484192
20,2x3,norm,-1.58040121663362,1.11067460011691,0,0.247423482213043,0.124069896902654,0.0232710684449501,0.247423482213043,0.124069896902654,0.0232710684449501,0.256441769566547,0.142765747895982,0.0294520189677349,0.24806254069001,0.126716092303681,0.0241913547093761,0.257007666028073,0.13321467786037,0.0274680226934363
20,2x3,norm,-0.316744361072779,0.990418151952326,0,0.0924232473196683,0.193864137470453,0.00498421448642847,0.0924232473196683,0.193864137470453,0.00498421448642847,0.0946568058541655,0.1978199538537,0.00537932822429383,0.0916777042351822,0.200808587875907,0.0017427845556595,0.0849058621865975,0.194362134591487,0.00748014396911767
20,2x3,norm,-0.721910522319376,-1.39959463756531,0,0.0395814840124558,0.204222593816345,0.0169773302085594,0.0395814840124558,0.204222593816345,0.0169773302085594,0.0433197967361761,0.220444256714242,0.0190496692252578,0.038963167174702,0.213493308676855,0.0172138639009763,0.0402652442680945,0.207800741139548,0.0193845488107764
20,2x3,norm,0.538484572432935,-0.801199090667069,0,0.0543599836373028,0.108316258829576,0.0225084981956771,0.0543599836373028,0.108316258829576,0.0225084981956771,0.0470396517659101,0.102234159497461,0.0223246660668756,0.0434387431449642,0.108940216938071,0.0219861415504415,0.0612446176000949,0.106236554057211,0.0150311155056136
20,2x3,norm,-1.97743895091116,0.341967604123056,0,0.309192151425665,0.0240213053761459,0.00128465251841821,0.309192151425665,0.0240213053761459,0.00128465251841821,0.316101108981703,0.0244481878086466,0.0042090873239495,0.313953173128458,0.0231860108023325,0.00231079250213429,0.299426288808709,0.0272217352198789,0.000908673420624021
20,2x3,norm,-1.0344478264451,1.04304463602602,0,0.09052441877404,0.0693586189250374,0.0100840533383321,0.09052441877404,0.0693586189250374,0.0100840533383321,0.0983999872254468,0.0671659736078773,0.0140640285523258,0.0795235386858499,0.0603651095596309,0.0154934023144391,0.0821805451971399,0.0692832384887149,0.0113101638986204
20,2x3,norm,-1.54321924038231,-1.22065239399672,0,0.429463468564449,0.230857912904519,0.0676100181221123,0.429463468564449,0.230857912904519,0.0676100181221123,0.4545735844514,0.205969806843376,0.0688657189823561,0.462134417255728,0.201544300620702,0.0787642591387953,0.428963650119144,0.223126072465153,0.0717573525574238
20,2x3,norm,-0.525817073881626,1.84865713305771,0,0.0580277027706047,0.205137783355062,0.00136330927538582,0.0580277027706047,0.205137783355062,0.00136330927538582,0.0434454508767469,0.210798955093486,0.00423998590364423,0.043049189969982,0.197850038779538,0.00311091328394368,0.0548384858951217,0.210707987125291,0.00319604866185308
20,2x3,norm,0.865775466896594,1.12859603296965,0,0.232583510120549,0.0825891942202547,0.00072047551001012,0.232583510120549,0.0825891942202547,0.00072047551001012,0.215324366583271,0.0671540536518456,0.00085742140057129,0.232641297743991,0.0773881486774825,0.000438024713486252,0.227356311286561,0.0794710439799495,0.000274210976995684
20,2x3,norm,1.64846242405474,1.62464853841811,0,0.274493321365725,0.231590158236648,0.00589451907203067,0.274493321365725,0.231590158236648,0.00589451907203067,0.288328046706201,0.234005706651713,0.0116501227199857,0.278567968217886,0.225777419013875,0.0123890952058834,0.263336835441412,0.230373238434028,0.00743673763664744
20,2x3,norm,-1.46683226432651,0.384287344291806,0,0.226171319641403,0.0154512195682212,0.0160944438914268,0.226171319641403,0.0154512195682212,0.0160944438914268,0.212161830898498,0.0112577984521587,0.0188312688139598,0.215289089339217,0.0130307982671955,0.0209036042824842,0.227245446108658,0.0163939117715483,0.0127072665734568
20,2x3,norm,-1.82861759886146,-1.10859310999513,0,0.279699805802601,0.0320981714119025,0.00821166626007977,0.279699805802601,0.0320981714119025,0.00821166626007977,0.275698734306825,0.0359951189480498,0.0152586181120175,0.283771056018544,0.038332456972904,0.00847575758594036,0.27440862674563,0.0349884318274994,0.010042085842076
20,2x3,norm,-0.400764946825802,-0.0646779369562864,0,0.108693371457068,0.0486874453862465,0.00552041652435252,0.108693371457068,0.0486874453862465,0.00552041652435252,0.104020780587819,0.04036959519678,0.00365790618234382,0.103960311200062,0.0419854341565451,0.00456461223027986,0.105078741268102,0.0480145944703815,0.00865105795318202
20,2x3,norm,0.703929390758276,0.22965907305479,0,0.202788060577138,0.0228814706833793,0.0692379966701298,0.202788060577138,0.0228814706833793,0.0692379966701298,0.202108343136854,0.0257094121170405,0.0453149759594761,0.203622521538828,0.022370597511645,0.0561234856307496,0.205460907129256,0.0152610391527884,0.0595536243798425
20,2x3,norm,1.22990863304585,1.95811713952571,0,0.146359471438016,0.382329213004606,0.0101049344472415,0.146359471438016,0.382329213004606,0.0101049344472415,0.132761732757254,0.369211700715692,0.00429399537600628,0.138479675878266,0.38685482403313,0.0163271251806524,0.144990044299653,0.359476552831605,0.00866477829810423
20,2x3,norm,1.23770631290972,0.94079408980906,0,0.214363020074652,0.0441877850561736,0.0195069283899257,0.214363020074652,0.0441877850561736,0.0195069283899257,0.212814213841731,0.0589258690560863,0.0225812286470025,0.215528168572182,0.0465161624661252,0.0253966888781295,0.205924105486486,0.0397986949006817,0.027922300160612
20,2x3,norm,-0.837810623459518,1.84672058932483,0,0.141164146066581,0.314308583852766,0.0721892427505085,0.141164146066581,0.314308583852766,0.0721892427505085,0.129891439485185,0.313577092465654,0.0524290767961067,0.133149301096175,0.324100413904266,0.0587457532551569,0.131547834950766,0.305649326887177,0.058183728225195
