n,design,distr,effectX1,effectX2,effectX1X2,pX1,pX2,pX1X2,parX1,parX2,parX1X2,rnkX1,rnkX2,rnkX1X2,artX1,artX2,artX1X2,intX1,intX2,intX1X2
20,4x3,lnorm,0.894650379661471,4,0,6.60207335308439e-10,1.63891213374475e-56,0.415681795394488,0.00293132940477804,7.86925565804273e-21,0.186051799316186,1.91684877918185e-09,9.25175411117942e-56,0.259511145499606,3.88826948513773e-12,2.29346670611447e-46,0.000303826841613866,9.02156879155504e-10,7.07716304229069e-55,0.373488177067961
20,4x3,lnorm,0.917417018674314,4,0,2.36139633875811e-05,8.03759950091939e-68,0.958737112422336,0.00338956919055016,5.22023287938874e-45,0.0573397875385971,0.000217878290524273,2.35911479966304e-66,0.99714126277688,1.99722790879472e-08,1.29190140299825e-62,0.00313124101020447,2.30522062867521e-05,7.2315580595895e-61,0.945732508864254
20,4x3,lnorm,-0.270123356021941,4,0,0.331957091200998,2.1423877129764e-68,0.141150093523439,0.90513679310366,1.10762721238709e-30,0.774476240973033,0.529172793265273,3.99486060492686e-71,0.12148543506771,0.0367875115675768,2.87424721963229e-69,0.0179471450409861,0.291191225125357,9.39798458274845e-64,0.235872885356826
20,4x3,lnorm,-0.814235394820571,4,0,0.00125948231495315,2.21054299727577e-58,0.634109896281241,0.0747795529107338,9.05441919037803e-29,0.609844043311797,0.0040732979313885,2.99094823794757e-59,0.478102010343904,0.000768831082964956,1.18730163416904e-55,0.199904130493948,0.00141461500168298,1.44762449371677e-55,0.713558777963678
20,4x3,lnorm,0.227994580287486,4,0,0.73519025296638,1.75573114439164e-68,0.757094468207072,0.966133832132283,2.23240784390834e-33,0.999570269437991,0.667666502826375,7.76394518761062e-66,0.706112218218804,0.378558299981511,3.78107217184706e-65,0.994682243441282,0.744373640252725,9.43205985857783e-59,0.717534291282169
20,4x3,lnorm,0.159568626899272,4,0,0.984295644386351,2.30398076987999e-64,0.573001137949184,0.928701743900912,1.15829515951224e-33,0.987430309693244,0.971815468172736,1.76970447573811e-66,0.579682942578579,0.452970383693903,1.49388564203987e-66,0.708832660397214,0.970174790639762,6.0345756232475e-60,0.72064357733527
20,4x3,lnorm,0.836799534503371,4,0,0.00227464015780307,8.77932634223261e-72,0.754865248956697,0.19863569753904,4.98610098485067e-39,0.446555733294645,0.00301461842517926,3.09565923189974e-67,0.712280796284811,9.08339271157303e-06,1.12616225080112e-63,0.060359409496819,0.00207068881408259,3.08649169972479e-60,0.798832015344624
20,4x3,lnorm,0.265472522005439,4,0,0.189419438478817,3.55156249707794e-61,0.32848826544624,0.921098100028313,2.38285914586274e-36,0.895789644892701,0.296176109590925,3.02728946982519e-62,0.532012018693543,0.564321529654162,5.62646545895807e-61,0.885613645739556,0.300962360808722,6.84397628665797e-57,0.489134141501321
20,4x3,lnorm,-0.645590618252754,4,0,3.07484752515593e-05,3.90990490180465e-85,0.300214048707191,0.0318522775605559,1.6706021695266e-38,0.286122549860066,0.000212885903756913,2.22925027025519e-75,0.190668886671554,0.00189155718358374,2.156839187912e-75,0.0335541928557606,0.000209029513846008,1.68683668326417e-68,0.337127033379105
20,4x3,lnorm,-0.692128372844309,4,0,0.000611930371185127,3.9046885660785e-62,0.476765873014197,0.20086368203319,9.79640981797597e-26,0.804759733509115,0.000377644314839435,3.96685907660962e-62,0.250877010557202,0.00297650258708677,6.46760098808305e-60,0.256926953225312,0.00188096584731221,2.19449818077349e-55,0.545364157377564
