n,design,distr,effectX1,effectX2,effectX1X2,pX1,pX2,pX1X2,parX1,parX2,parX1X2,rnkX1,rnkX2,rnkX1X2,artX1,artX2,artX1X2,intX1,intX2,intX1X2
12,4x3,lnorm,0,4,0,0.235214048868596,1.44176428888355e-39,0.742394010538678,0.845643525370208,1.60633777891943e-22,0.996984269733918,0.194874245289714,1.76702864488835e-39,0.784592294689629,0.325154906355184,2.14504057920385e-38,0.801159907040418,0.384219374747376,2.23185176296636e-35,0.631310394782239
12,4x3,lnorm,0,4,0,0.0799160969660156,2.15920680858368e-46,0.207831254000929,0.324644523610608,8.23610874573942e-18,0.695231911421382,0.0330356408979717,3.49309452815122e-43,0.207773239006696,0.000553462981894373,5.27388698828817e-43,0.0453530077214136,0.10674163555678,3.48860479126375e-39,0.338546782474099
12,4x3,lnorm,0,4,0,0.864068458936111,4.07973458372477e-41,0.51834668500794,0.773543192960876,3.53038141228838e-29,0.710020219162253,0.676572125748099,6.83841812343979e-37,0.639948267078942,0.0497158150882984,1.00532751634991e-35,0.0749619718840136,0.867094991558614,7.1105424518067e-34,0.672202652131638
12,4x3,lnorm,0,4,0,0.231060184129615,3.47822605240172e-40,0.759653428106808,0.260416582257091,3.58071917612376e-18,0.732467251068228,0.494514611533759,1.44448746324872e-38,0.542749305418911,0.302488175467853,3.34900748855839e-35,0.746256066109579,0.178272112879683,1.89766781569641e-38,0.797420976784515
12,4x3,lnorm,0,4,0,0.227903942178251,8.83283046466593e-43,0.419275604697665,0.0925052710579812,2.41044989537157e-31,0.035518191814507,0.342294059968878,3.28997933845599e-41,0.60856050869546,0.000218153844263392,4.40443833081945e-41,0.00234420351473329,0.17172480860368,3.39438868253376e-35,0.425735539751936
12,4x3,lnorm,0,4,0,0.211788097914985,7.82824755605426e-47,0.756781644426671,0.527592376358954,5.39787121513223e-27,0.641818077588499,0.230999713639848,3.26155022772411e-39,0.944065626337799,9.98407976486479e-05,2.03567226728507e-38,0.00740346602787355,0.259357872347499,1.90545547661626e-34,0.818925704739123
12,4x3,lnorm,0,4,0,0.12156657227614,1.61995341870708e-45,0.681138519211701,0.355472912986738,1.19031216177061e-28,0.556070806439133,0.182710293420073,1.51832675981651e-42,0.731072835995689,0.0157533048286829,1.32534717335219e-38,0.125273246467373,0.108715116538264,7.53594727732678e-40,0.379078009490071
12,4x3,lnorm,0,4,0,0.15986380654908,9.02744508065499e-36,0.958747838962623,0.379377955413295,1.32752373424996e-14,0.840660130199095,0.16071636184268,2.90445339348071e-36,0.997193870866065,0.183462834193919,7.17874509629013e-31,0.621059619985958,0.298302159140726,8.61522652621922e-35,0.943165831736904
12,4x3,lnorm,0,4,0,0.102618192054151,5.20780723628041e-39,0.562744426592523,0.384125583258126,4.91425513341068e-23,0.370234772473507,0.23906250530436,1.83308067244575e-38,0.702110448873601,0.0103253433296285,2.11195183257673e-37,0.0636436047372988,0.0518982481991511,2.16944563143658e-35,0.417355807190077
12,4x3,lnorm,0,4,0,0.841829636534213,9.2503736568473e-37,0.147515770740307,0.379472994102008,3.68782635665787e-27,0.0825535002414887,0.784928272391939,1.33092596849666e-37,0.25854806319515,0.109454677859903,1.37238803280555e-37,0.0309427605078821,0.886916531516548,6.17326769101599e-34,0.158249570264198
