n,design,distr,effectX1,effectX2,effectX1X2,pX1,pX2,pX1X2,parX1,parX2,parX1X2,rnkX1,rnkX2,rnkX1X2,artX1,artX2,artX1X2,intX1,intX2,intX1X2
1000,4x3,lnorm,0,4,0,0.167165894609706,0,0.307557024273449,0.374529929770159,0,0.763485190194411,0.0707333922802272,0,0.383331425172885,0.00206131159932561,0,0.00566563440150587,0.349035996403246,0,0.31366705910262
1000,4x3,lnorm,0,4,0,0.525186748409706,0,0.658884476597943,0.436956441948884,0,0.56598913527505,0.414957148331342,0,0.779307920896075,0.0511837848105861,0,0.206516001474238,0.533975326505574,0,0.442797660230222
1000,4x3,lnorm,0,4,0,0.920272514461178,0,0.93163455957431,0.746123087985168,0,0.970422383516983,0.945279785225534,0,0.840289589056331,0.300751908649478,0,0.66058282491359,0.717602873070742,0,0.989549518951557
1000,4x3,lnorm,0,4,0,0.55045158282428,0,0.226842553107781,0.307668070081574,0,0.346541296170641,0.504257699657615,0,0.365804644202841,0.00155202748978254,0,0.0102531250696641,0.585540741013613,0,0.216503997625721
1000,4x3,lnorm,0,4,0,0.171751189192216,0,0.175913874228731,0.628560261898802,0,0.412584796279818,0.157477232057801,0,0.39483100441516,0.0674863717894559,0,0.227387722860073,0.263868298054843,0,0.194033922097382
1000,4x3,lnorm,0,4,0,0.916743487148175,0,0.3921181993075,0.533509074193107,0,0.126036447256741,0.947549835118203,0,0.275913985395477,0.362584873486606,0,0.0290154890391147,0.908702395478914,0,0.234734317948018
1000,4x3,lnorm,0,4,0,0.635890308257067,0,0.0238405408652362,0.4616276024848,0,0.0849889950357545,0.360579868319944,0,0.0608241841832711,0.0052725210955171,0,0.00194037516081502,0.653106495883181,0,0.0227495601714397
1000,4x3,lnorm,0,4,0,0.552447007697552,0,0.803487195084684,0.890712051015093,0,0.874672807534711,0.370055486930039,0,0.750387983275717,0.357839868890054,0,0.872911095239735,0.693358995643979,0,0.769827553843916
1000,4x3,lnorm,0,4,0,0.271640445377074,0,0.477888842389256,0.238679224822338,0,0.536819537443837,0.178742353202552,0,0.343532292365966,0.00331070688256124,0,0.004853431329276,0.205792945189324,0,0.458236102526155
1000,4x3,lnorm,0,4,0,0.465483120943214,0,0.967039542667619,0.610743759247621,0,0.960390034119272,0.469299529254505,0,0.924301131041066,0.0072134196643246,0,0.221274399895966,0.481734586012202,0,0.95441547469328
1000,4x3,lnorm,0,4,0,0.966719946302629,0,0.825676477409777,0.929524021942946,0,0.961983570017782,0.911479461546245,0,0.822915340842626,0.455475761764533,0,0.704951322963641,0.93010409843384,0,0.881815026395725
1000,4x3,lnorm,0,4,0,0.903064382044949,0,0.317308076293318,0.457213026920988,0,0.253159557642619,0.978209864890128,0,0.514184733245448,0.0213327337313246,0,0.42393223437098,0.881600027549352,0,0.372207538957097
1000,4x3,lnorm,0,4,0,0.609836011242892,0,0.265699739712047,0.570618067081692,0,0.60115761629295,0.668016320914921,0,0.270671019653242,0.0995237635753842,0,0.0114184251628973,0.586885680713294,0,0.316630944732279
1000,4x3,lnorm,0,4,0,0.648812390629125,0,0.900493036509684,0.602003937429483,0,0.952565473895033,0.85498813652211,0,0.767007937539398,0.455480805219767,0,0.502252682582613,0.664377127903633,0,0.952666771320609
1000,4x3,lnorm,0,4,0,0.904481103307467,0,0.670485571300615,0.792522709522666,0,0.797304813598984,0.919704692217047,0,0.677265450584552,0.0270340359328607,0,0.0630793951613983,0.937744085923826,0,0.571777921195357
1000,4x3,lnorm,0,4,0,0.82060466980401,0,0.771481628628676,0.864516870259537,0,0.401053082416037,0.809043773769805,0,0.906457098714389,0.0235312953943249,0,0.42712492618233,0.825789999481634,0,0.737499054194313
1000,4x3,lnorm,0,4,0,0.278968437643885,0,0.303630174471899,0.518676654461103,0,0.845572350662953,0.231569128215817,0,0.414713691641194,0.0087913711191298,0,0.0183719039633318,0.348390435068963,0,0.241708675868557
1000,4x3,lnorm,0,4,0,0.113537223000345,0,0.560484728447556,0.155820107337888,0,0.226045764723927,0.258406757126031,0,0.863963857604701,1.89251382760463e-06,0,0.00635054686767573,0.0784897331180131,0,0.41117971809143
1000,4x3,lnorm,0,4,0,0.163093893744489,0,0.582628704109117,0.057347297839463,0,0.400782724562688,0.17503295109983,0,0.69615387878862,0.0896871154618545,0,0.0515132396572982,0.12201045221737,0,0.489666918222014
1000,4x3,lnorm,0,4,0,0.605946265970022,0,0.659396230153619,0.593009962829935,0,0.378324434184861,0.857322557843573,0,0.422785458077042,0.0582035543279195,0,0.0789529261988598,0.465883326621147,0,0.653752867652771
1000,4x3,lnorm,0,4,0,0.196598899667345,0,0.55861691429295,0.246578138042382,0,0.332830265201783,0.226414891507551,0,0.754535165125097,0.0202107492671843,0,0.107253736806943,0.192749445045627,0,0.49842758996585
1000,4x3,lnorm,0,4,0,0.148734227682245,0,0.711185203856058,0.457080502267766,0,0.878739452328653,0.267948411239529,0,0.641654992827064,0.237193694159487,0,0.609815754090656,0.129288058063797,0,0.76082623540225
1000,4x3,lnorm,0,4,0,0.0320366526608124,0,0.345227610822984,0.025691596925477,0,0.178500132178494,0.015007635022122,0,0.65167257217815,8.48266748165259e-07,0,7.97522837136414e-05,0.0343538845820189,0,0.233782522692002
1000,4x3,lnorm,0,4,0,0.121572308200683,0,0.838613230592255,0.674121420596683,0,0.945619716739677,0.0291023759812398,0,0.79177310239649,0.090479046971735,0,0.371373566662172,0.173389743808335,0,0.861554032357962
1000,4x3,lnorm,0,4,0,0.174876506884873,0,0.627146821370266,0.125576753295235,0,0.278827815195723,0.420386833157147,0,0.617001834499805,1.20458117473902e-06,0,9.385368927367e-05,0.160516846647845,0,0.704258833692015
1000,4x3,lnorm,0,4,0,0.3230440691203,0,0.474502955646422,0.812337843643935,0,0.566565044891095,0.19375814973068,0,0.716097540768367,0.0911617433865299,0,0.579447384866491,0.425132699400504,0,0.456503913701226
1000,4x3,lnorm,0,4,0,0.874489697177508,0,0.0577323775375216,0.234728314851213,0,0.0352989538660829,0.761034083257812,0,0.146789824841418,6.16301166819932e-07,0,1.73555853500975e-08,0.77509733449924,0,0.0672771453325455
1000,4x3,lnorm,0,4,0,0.030829136792955,0,0.0459204009018649,0.0424499042973913,0,0.0297260937266946,0.0325248871595031,0,0.0581292905561901,8.3131238925829e-06,0,2.06513714656692e-05,0.0240712806977531,0,0.0320439125873025
1000,4x3,lnorm,0,4,0,0.413088613988623,0,0.430466317911299,0.645312461633276,0,0.724439410771455,0.537485670712786,0,0.63475091027243,0.334025681666685,0,0.497851989748632,0.568638885256769,0,0.507789314141328
1000,4x3,lnorm,0,4,0,0.218373662012127,0,0.0603117753009396,0.801447715314722,0,0.633870041970977,0.559208003002292,0,0.0149872167817003,0.870440783332042,0,0.00516334676022773,0.249331669990271,0,0.0801408603052171
1000,4x3,lnorm,0,4,0,0.114218192265267,0,0.223489030467249,0.938992866155119,0,0.949974969235876,0.0987159015123272,0,0.140045364906429,0.373177068149292,0,0.841327179150918,0.109078958046634,0,0.285028147463494
1000,4x3,lnorm,0,4,0,0.614046182214943,0,0.756896032263262,0.928056828335909,0,0.862558849660493,0.56739385788085,0,0.78731396718045,0.468206542423791,0,0.856245020183007,0.615169552093607,0,0.73704687899185
1000,4x3,lnorm,0,4,0,0.327611295279716,0,0.659022238345355,0.643289291363562,0,0.805443874444205,0.234056072514197,0,0.652316776039715,0.0151027580019357,0,0.0336486780626075,0.407312738094055,0,0.759438025163105
1000,4x3,lnorm,0,4,0,0.515749465521739,0,0.748053949926534,0.395494305888196,0,0.311156646295777,0.72282756846081,0,0.607788757927237,0.000235790802768145,0,0.0288586420604484,0.426035126767529,0,0.765720533068702
1000,4x3,lnorm,0,4,0,0.328608060111215,0,0.0439384588257659,0.326933503266209,0,0.202317288854824,0.422574543726632,0,0.284329287441626,0.00184048193146475,0,0.010439441731698,0.361929882317084,0,0.0497139096611635
1000,4x3,lnorm,0,4,0,0.775314540769219,0,0.882718721419552,0.581037779292689,0,0.616137059128466,0.696951173674595,0,0.840874969898331,0.0186470811179592,0,0.0503648420559492,0.813976304693411,0,0.899788234927016
1000,4x3,lnorm,0,4,0,0.00711757894872774,0,0.432353501275083,0.246142026520074,0,0.753305162940313,0.00485156315732606,0,0.442164889588893,0.00282782216421328,0,0.0704022082572032,0.0122932615334534,0,0.468563722262432
1000,4x3,lnorm,0,4,0,0.0294148100304891,0,0.997766510590927,0.0114913044779038,0,0.523952778178983,0.0446548551204686,0,0.994474108768968,0.000419607236601445,0,0.0302488192959493,0.0208370296941356,0,0.957182367977455
1000,4x3,lnorm,0,4,0,0.764345825943028,0,0.61686260040026,0.947954411447537,0,0.970088618135985,0.438107077295006,0,0.41626464286702,0.268787868969695,0,0.484879329074247,0.872455932213959,0,0.759443359869632
1000,4x3,lnorm,0,4,0,0.244597795076003,0,0.241051276332764,0.501642108100759,0,0.663969674105579,0.323600430957248,0,0.480348235453687,0.000976677552092933,0,0.00439308045062548,0.244154782174096,0,0.27384894667661
1000,4x3,lnorm,0,4,0,0.225479405619631,0,0.79000143719281,0.89965072114666,0,0.957424788646001,0.425662492269935,0,0.624587290441271,0.076150310906042,0,0.609969554239999,0.177656039610247,0,0.777796845377903
